size,path,id,color,name,coordinates,description,type
1000,landslide/landslide.48,landslide.48,"rgb(154, 255, 255)",landslide.landslide.48,"['113.5', '-0.5']",Ampel,Spot
1000,landslide/landslide.48/MED,landslide.48.MED,"rgb(88, 227, 127)",landslide.landslide.48.MED,"['113.5', '-0.5']",,MED
1000,landslide/landslide.48/FAC,landslide.48.FAC,"rgb(88, 227, 127)",landslide.landslide.48.FAC,"['113.5', '-0.5']",,FAC
1000,landslide/landslide.48/LOC,landslide.48.LOC,"rgb(88, 227, 127)",landslide.landslide.48.LOC,"['113.5', '-0.5']",,LOC
1000,landslide/landslide.49,landslide.49,"rgb(154, 255, 255)",landslide.landslide.49,"['33.4597', '38.5414']",Anatolian Fault Zone of Turkey,Spot
1000,landslide/landslide.49/MED,landslide.49.MED,"rgb(88, 227, 127)",landslide.landslide.49.MED,"['33.4597', '38.5414']",,MED
1000,landslide/landslide.49/FAC,landslide.49.FAC,"rgb(88, 227, 127)",landslide.landslide.49.FAC,"['33.4597', '38.5414']",,FAC
1000,landslide/landslide.49/LOC,landslide.49.LOC,"rgb(88, 227, 127)",landslide.landslide.49.LOC,"['33.4597', '38.5414']",,LOC
1000,landslide/landslide.50,landslide.50,"rgb(154, 255, 255)",landslide.landslide.50,"['149.9003', '61.2181']",Anchorage,Spot
1000,landslide/landslide.50/MED,landslide.50.MED,"rgb(88, 227, 127)",landslide.landslide.50.MED,"['149.9003', '61.2181']",,MED
1000,landslide/landslide.50/FAC,landslide.50.FAC,"rgb(88, 227, 127)",landslide.landslide.50.FAC,"['149.9003', '61.2181']",,FAC
1000,landslide/landslide.50/LOC,landslide.50.LOC,"rgb(88, 227, 127)",landslide.landslide.50.LOC,"['149.9003', '61.2181']",,LOC
1000,landslide/landslide.51,landslide.51,"rgb(154, 255, 255)",landslide.landslide.51,"['13.5189', '43.6158']",Ancona,Spot
1000,landslide/landslide.51/MED,landslide.51.MED,"rgb(88, 227, 127)",landslide.landslide.51.MED,"['13.5189', '43.6158']",,MED
1000,landslide/landslide.51/FAC,landslide.51.FAC,"rgb(88, 227, 127)",landslide.landslide.51.FAC,"['13.5189', '43.6158']",,FAC
1000,landslide/landslide.51/LOC,landslide.51.LOC,"rgb(88, 227, 127)",landslide.landslide.51.LOC,"['13.5189', '43.6158']",,LOC
1000,landslide/landslide.52,landslide.52,"rgb(154, 255, 255)",landslide.landslide.52,"['13.5189', '43.6158']",Ancona municipality on the Adriatic coast of central Italy,Spot
1000,landslide/landslide.52/MED,landslide.52.MED,"rgb(88, 227, 127)",landslide.landslide.52.MED,"['13.5189', '43.6158']",,MED
1000,landslide/landslide.52/FAC,landslide.52.FAC,"rgb(88, 227, 127)",landslide.landslide.52.FAC,"['13.5189', '43.6158']",,FAC
1000,landslide/landslide.52/LOC,landslide.52.LOC,"rgb(88, 227, 127)",landslide.landslide.52.LOC,"['13.5189', '43.6158']",,LOC
1000,landslide/landslide.53,landslide.53,"rgb(154, 255, 255)",landslide.landslide.53,"['4.7130', '37.5443']",Andalusia,Spot
1000,landslide/landslide.53/MED,landslide.53.MED,"rgb(88, 227, 127)",landslide.landslide.53.MED,"['4.7130', '37.5443']",,MED
1000,landslide/landslide.53/FAC,landslide.53.FAC,"rgb(88, 227, 127)",landslide.landslide.53.FAC,"['4.7130', '37.5443']",,FAC
1000,landslide/landslide.53/LOC,landslide.53.LOC,"rgb(88, 227, 127)",landslide.landslide.53.LOC,"['4.7130', '37.5443']",,LOC
1000,landslide/landslide.54,landslide.54,"rgb(154, 255, 255)",landslide.landslide.54,"['-75.0', '-3.5']",Andean mountain range,Spot
1000,landslide/landslide.54/MED,landslide.54.MED,"rgb(88, 227, 127)",landslide.landslide.54.MED,"['-75.0', '-3.5']",,MED
1000,landslide/landslide.54/FAC,landslide.54.FAC,"rgb(88, 227, 127)",landslide.landslide.54.FAC,"['-75.0', '-3.5']",,FAC
1000,landslide/landslide.54/LOC,landslide.54.LOC,"rgb(88, 227, 127)",landslide.landslide.54.LOC,"['-75.0', '-3.5']",,LOC
1000,landslide/landslide.55,landslide.55,"rgb(154, 255, 255)",landslide.landslide.55,"['77.6560', '0.0774']",Andean tropics close to the volcano Reventador,Spot
1000,landslide/landslide.55/MED,landslide.55.MED,"rgb(88, 227, 127)",landslide.landslide.55.MED,"['77.6560', '0.0774']",,MED
1000,landslide/landslide.55/FAC,landslide.55.FAC,"rgb(88, 227, 127)",landslide.landslide.55.FAC,"['77.6560', '0.0774']",,FAC
1000,landslide/landslide.55/LOC,landslide.55.LOC,"rgb(88, 227, 127)",landslide.landslide.55.LOC,"['77.6560', '0.0774']",,LOC
1000,landslide/landslide.56,landslide.56,"rgb(154, 255, 255)",landslide.landslide.56,"['71.1177', '19.4969']",Andes,Spot
1000,landslide/landslide.56/MED,landslide.56.MED,"rgb(88, 227, 127)",landslide.landslide.56.MED,"['71.1177', '19.4969']",,MED
1000,landslide/landslide.56/FAC,landslide.56.FAC,"rgb(88, 227, 127)",landslide.landslide.56.FAC,"['71.1177', '19.4969']",,FAC
1000,landslide/landslide.56/LOC,landslide.56.LOC,"rgb(88, 227, 127)",landslide.landslide.56.LOC,"['71.1177', '19.4969']",,LOC
1000,landslide/landslide.57,landslide.57,"rgb(154, 255, 255)",landslide.landslide.57,"['115.1900', '27.4288']",Anfu County,Spot
1000,landslide/landslide.57/MED,landslide.57.MED,"rgb(88, 227, 127)",landslide.landslide.57.MED,"['115.1900', '27.4288']",,MED
1000,landslide/landslide.57/FAC,landslide.57.FAC,"rgb(88, 227, 127)",landslide.landslide.57.FAC,"['115.1900', '27.4288']",,FAC
1000,landslide/landslide.57/LOC,landslide.57.LOC,"rgb(88, 227, 127)",landslide.landslide.57.LOC,"['115.1900', '27.4288']",,LOC
1000,landslide/landslide.58,landslide.58,"rgb(154, 255, 255)",landslide.landslide.58,"['111.2270', '28.9701']",Anhua County,Spot
1000,landslide/landslide.58/MED,landslide.58.MED,"rgb(88, 227, 127)",landslide.landslide.58.MED,"['111.2270', '28.9701']",,MED
1000,landslide/landslide.58/FAC,landslide.58.FAC,"rgb(88, 227, 127)",landslide.landslide.58.FAC,"['111.2270', '28.9701']",,FAC
1000,landslide/landslide.58/LOC,landslide.58.LOC,"rgb(88, 227, 127)",landslide.landslide.58.LOC,"['111.2270', '28.9701']",,LOC
1000,landslide/landslide.59,landslide.59,"rgb(154, 255, 255)",landslide.landslide.59,"['111.2270', '28.9701']",Anhua County in China,Spot
1000,landslide/landslide.59/MED,landslide.59.MED,"rgb(88, 227, 127)",landslide.landslide.59.MED,"['111.2270', '28.9701']",,MED
1000,landslide/landslide.59/FAC,landslide.59.FAC,"rgb(88, 227, 127)",landslide.landslide.59.FAC,"['111.2270', '28.9701']",,FAC
1000,landslide/landslide.59/LOC,landslide.59.LOC,"rgb(88, 227, 127)",landslide.landslide.59.LOC,"['111.2270', '28.9701']",,LOC
1000,landslide/landslide.60,landslide.60,"rgb(154, 255, 255)",landslide.landslide.60,"['83.8207', '28.5953']",Annapurna,Spot
1000,landslide/landslide.60/MED,landslide.60.MED,"rgb(88, 227, 127)",landslide.landslide.60.MED,"['83.8207', '28.5953']",,MED
1000,landslide/landslide.60/FAC,landslide.60.FAC,"rgb(88, 227, 127)",landslide.landslide.60.FAC,"['83.8207', '28.5953']",,FAC
1000,landslide/landslide.60/LOC,landslide.60.LOC,"rgb(88, 227, 127)",landslide.landslide.60.LOC,"['83.8207', '28.5953']",,LOC
1000,landslide/landslide.61,landslide.61,"rgb(154, 255, 255)",landslide.landslide.61,"['115.0588', '25.4279']",Anyuan County,Spot
1000,landslide/landslide.61/MED,landslide.61.MED,"rgb(88, 227, 127)",landslide.landslide.61.MED,"['115.0588', '25.4279']",,MED
1000,landslide/landslide.61/FAC,landslide.61.FAC,"rgb(88, 227, 127)",landslide.landslide.61.FAC,"['115.0588', '25.4279']",,FAC
1000,landslide/landslide.61/LOC,landslide.61.LOC,"rgb(88, 227, 127)",landslide.landslide.61.LOC,"['115.0588', '25.4279']",,LOC
1000,landslide/landslide.62,landslide.62,"rgb(154, 255, 255)",landslide.landslide.62,"['13.7633', '42.6266']",Apennines of central Italy,Spot
1000,landslide/landslide.62/MED,landslide.62.MED,"rgb(88, 227, 127)",landslide.landslide.62.MED,"['13.7633', '42.6266']",,MED
1000,landslide/landslide.62/FAC,landslide.62.FAC,"rgb(88, 227, 127)",landslide.landslide.62.FAC,"['13.7633', '42.6266']",,FAC
1000,landslide/landslide.62/LOC,landslide.62.LOC,"rgb(88, 227, 127)",landslide.landslide.62.LOC,"['13.7633', '42.6266']",,LOC
1000,landslide/landslide.63,landslide.63,"rgb(154, 255, 255)",landslide.landslide.63,"['83.8239', '35.7382']",Appalachian Mountains,Spot
1000,landslide/landslide.63/MED,landslide.63.MED,"rgb(88, 227, 127)",landslide.landslide.63.MED,"['83.8239', '35.7382']",,MED
1000,landslide/landslide.63/FAC,landslide.63.FAC,"rgb(88, 227, 127)",landslide.landslide.63.FAC,"['83.8239', '35.7382']",,FAC
1000,landslide/landslide.63/LOC,landslide.63.LOC,"rgb(88, 227, 127)",landslide.landslide.63.LOC,"['83.8239', '35.7382']",,LOC
1000,landslide/landslide.64,landslide.64,"rgb(154, 255, 255)",landslide.landslide.64,"['16.6126', '40.9581']",Apulia,Spot
1000,landslide/landslide.64/MED,landslide.64.MED,"rgb(88, 227, 127)",landslide.landslide.64.MED,"['16.6126', '40.9581']",,MED
1000,landslide/landslide.64/FAC,landslide.64.FAC,"rgb(88, 227, 127)",landslide.landslide.64.FAC,"['16.6126', '40.9581']",,FAC
1000,landslide/landslide.64/LOC,landslide.64.LOC,"rgb(88, 227, 127)",landslide.landslide.64.LOC,"['16.6126', '40.9581']",,LOC
1000,landslide/landslide.65,landslide.65,"rgb(154, 255, 255)",landslide.landslide.65,"['41.6170', '19.2163']",Aqabat,Spot
1000,landslide/landslide.65/MED,landslide.65.MED,"rgb(88, 227, 127)",landslide.landslide.65.MED,"['41.6170', '19.2163']",,MED
1000,landslide/landslide.65/FAC,landslide.65.FAC,"rgb(88, 227, 127)",landslide.landslide.65.FAC,"['41.6170', '19.2163']",,FAC
1000,landslide/landslide.65/LOC,landslide.65.LOC,"rgb(88, 227, 127)",landslide.landslide.65.LOC,"['41.6170', '19.2163']",,LOC
1000,landslide/landslide.66,landslide.66,"rgb(154, 255, 255)",landslide.landslide.66,"['44.1266', '18.2096']",Aqabat Al - Sulbat,Spot
1000,landslide/landslide.66/MED,landslide.66.MED,"rgb(88, 227, 127)",landslide.landslide.66.MED,"['44.1266', '18.2096']",,MED
1000,landslide/landslide.66/FAC,landslide.66.FAC,"rgb(88, 227, 127)",landslide.landslide.66.FAC,"['44.1266', '18.2096']",,FAC
1000,landslide/landslide.66/LOC,landslide.66.LOC,"rgb(88, 227, 127)",landslide.landslide.66.LOC,"['44.1266', '18.2096']",,LOC
1000,landslide/landslide.67,landslide.67,"rgb(154, 255, 255)",landslide.landslide.67,"['42.8266', '18.5073']",Aqabat Al - Sulbat Asir region of Saudi Arabia,Spot
1000,landslide/landslide.67/MED,landslide.67.MED,"rgb(88, 227, 127)",landslide.landslide.67.MED,"['42.8266', '18.5073']",,MED
1000,landslide/landslide.67/FAC,landslide.67.FAC,"rgb(88, 227, 127)",landslide.landslide.67.FAC,"['42.8266', '18.5073']",,FAC
1000,landslide/landslide.67/LOC,landslide.67.LOC,"rgb(88, 227, 127)",landslide.landslide.67.LOC,"['42.8266', '18.5073']",,LOC
1000,landslide/landslide.68,landslide.68,"rgb(154, 255, 255)",landslide.landslide.68,"['80.2894', '7.3397']",Aranayaka and Kurukudegama,Spot
1000,landslide/landslide.68/MED,landslide.68.MED,"rgb(88, 227, 127)",landslide.landslide.68.MED,"['80.2894', '7.3397']",,MED
1000,landslide/landslide.68/FAC,landslide.68.FAC,"rgb(88, 227, 127)",landslide.landslide.68.FAC,"['80.2894', '7.3397']",,FAC
1000,landslide/landslide.68/LOC,landslide.68.LOC,"rgb(88, 227, 127)",landslide.landslide.68.LOC,"['80.2894', '7.3397']",,LOC
1000,landslide/landslide.69,landslide.69,"rgb(154, 255, 255)",landslide.landslide.69,"['48.1184', '38.4853']",Ardabil province,Spot
1000,landslide/landslide.69/MED,landslide.69.MED,"rgb(88, 227, 127)",landslide.landslide.69.MED,"['48.1184', '38.4853']",,MED
1000,landslide/landslide.69/FAC,landslide.69.FAC,"rgb(88, 227, 127)",landslide.landslide.69.FAC,"['48.1184', '38.4853']",,FAC
1000,landslide/landslide.69/LOC,landslide.69.LOC,"rgb(88, 227, 127)",landslide.landslide.69.LOC,"['48.1184', '38.4853']",,LOC
1000,landslide/landslide.70,landslide.70,"rgb(154, 255, 255)",landslide.landslide.70,"['48.2953', '38.2511']",Ardabil province of Iran,Spot
1000,landslide/landslide.70/MED,landslide.70.MED,"rgb(88, 227, 127)",landslide.landslide.70.MED,"['48.2953', '38.2511']",,MED
1000,landslide/landslide.70/FAC,landslide.70.FAC,"rgb(88, 227, 127)",landslide.landslide.70.FAC,"['48.2953', '38.2511']",,FAC
1000,landslide/landslide.70/LOC,landslide.70.LOC,"rgb(88, 227, 127)",landslide.landslide.70.LOC,"['48.2953', '38.2511']",,LOC
1000,landslide/landslide.71,landslide.71,"rgb(154, 255, 255)",landslide.landslide.71,"['48.1184', '38.4853']",Ardebil province,Spot
1000,landslide/landslide.71/MED,landslide.71.MED,"rgb(88, 227, 127)",landslide.landslide.71.MED,"['48.1184', '38.4853']",,MED
1000,landslide/landslide.71/FAC,landslide.71.FAC,"rgb(88, 227, 127)",landslide.landslide.71.FAC,"['48.1184', '38.4853']",,FAC
1000,landslide/landslide.71/LOC,landslide.71.LOC,"rgb(88, 227, 127)",landslide.landslide.71.LOC,"['48.1184', '38.4853']",,LOC
1000,landslide/landslide.72,landslide.72,"rgb(154, 255, 255)",landslide.landslide.72,"['40.9625', '41.1911']",Ardesen,Spot
1000,landslide/landslide.72/MED,landslide.72.MED,"rgb(88, 227, 127)",landslide.landslide.72.MED,"['40.9625', '41.1911']",,MED
1000,landslide/landslide.72/FAC,landslide.72.FAC,"rgb(88, 227, 127)",landslide.landslide.72.FAC,"['40.9625', '41.1911']",,FAC
1000,landslide/landslide.72/LOC,landslide.72.LOC,"rgb(88, 227, 127)",landslide.landslide.72.LOC,"['40.9625', '41.1911']",,LOC
1000,landslide/landslide.73,landslide.73,"rgb(154, 255, 255)",landslide.landslide.73,"['40.9530', '41.0353']",Ardesen and Findikli districts of Rize Province,Spot
1000,landslide/landslide.73/MED,landslide.73.MED,"rgb(88, 227, 127)",landslide.landslide.73.MED,"['40.9530', '41.0353']",,MED
1000,landslide/landslide.73/FAC,landslide.73.FAC,"rgb(88, 227, 127)",landslide.landslide.73.FAC,"['40.9530', '41.0353']",,FAC
1000,landslide/landslide.73/LOC,landslide.73.LOC,"rgb(88, 227, 127)",landslide.landslide.73.LOC,"['40.9530', '41.0353']",,LOC
1000,landslide/landslide.74,landslide.74,"rgb(154, 255, 255)",landslide.landslide.74,"['9.1393', '38.7223']",area north of Lisbon,Spot
1000,landslide/landslide.74/MED,landslide.74.MED,"rgb(88, 227, 127)",landslide.landslide.74.MED,"['9.1393', '38.7223']",,MED
1000,landslide/landslide.74/FAC,landslide.74.FAC,"rgb(88, 227, 127)",landslide.landslide.74.FAC,"['9.1393', '38.7223']",,FAC
1000,landslide/landslide.74/LOC,landslide.74.LOC,"rgb(88, 227, 127)",landslide.landslide.74.LOC,"['9.1393', '38.7223']",,LOC
1000,landslide/landslide.75,landslide.75,"rgb(154, 255, 255)",landslide.landslide.75,"['49.7306', '36.2133']",Argo and Yaftali Sufla,Spot
1000,landslide/landslide.75/MED,landslide.75.MED,"rgb(88, 227, 127)",landslide.landslide.75.MED,"['49.7306', '36.2133']",,MED
1000,landslide/landslide.75/FAC,landslide.75.FAC,"rgb(88, 227, 127)",landslide.landslide.75.FAC,"['49.7306', '36.2133']",,FAC
1000,landslide/landslide.75/LOC,landslide.75.LOC,"rgb(88, 227, 127)",landslide.landslide.75.LOC,"['49.7306', '36.2133']",,LOC
1000,landslide/landslide.76,landslide.76,"rgb(154, 255, 255)",landslide.landslide.76,"['41.5736', '41.2344']",Arhavi,Spot
1000,landslide/landslide.76/MED,landslide.76.MED,"rgb(88, 227, 127)",landslide.landslide.76.MED,"['41.5736', '41.2344']",,MED
1000,landslide/landslide.76/FAC,landslide.76.FAC,"rgb(88, 227, 127)",landslide.landslide.76.FAC,"['41.5736', '41.2344']",,FAC
1000,landslide/landslide.76/LOC,landslide.76.LOC,"rgb(88, 227, 127)",landslide.landslide.76.LOC,"['41.5736', '41.2344']",,LOC
1000,landslide/landslide.77,landslide.77,"rgb(154, 255, 255)",landslide.landslide.77,"['41.5116', '41.3206']",Arhavi - Kabisre river basin,Spot
1000,landslide/landslide.77/MED,landslide.77.MED,"rgb(88, 227, 127)",landslide.landslide.77.MED,"['41.5116', '41.3206']",,MED
1000,landslide/landslide.77/FAC,landslide.77.FAC,"rgb(88, 227, 127)",landslide.landslide.77.FAC,"['41.5116', '41.3206']",,FAC
1000,landslide/landslide.77/LOC,landslide.77.LOC,"rgb(88, 227, 127)",landslide.landslide.77.LOC,"['41.5116', '41.3206']",,LOC
1000,landslide/landslide.78,landslide.78,"rgb(154, 255, 255)",landslide.landslide.78,"['11.9176', '43.7711']",Arno basin,Spot
1000,landslide/landslide.78/MED,landslide.78.MED,"rgb(88, 227, 127)",landslide.landslide.78.MED,"['11.9176', '43.7711']",,MED
1000,landslide/landslide.78/FAC,landslide.78.FAC,"rgb(88, 227, 127)",landslide.landslide.78.FAC,"['11.9176', '43.7711']",,FAC
1000,landslide/landslide.78/LOC,landslide.78.LOC,"rgb(88, 227, 127)",landslide.landslide.78.LOC,"['11.9176', '43.7711']",,LOC
1000,landslide/landslide.79,landslide.79,"rgb(154, 255, 255)",landslide.landslide.79,"['103.8198', '34.0479']",Asia,Spot
1000,landslide/landslide.79/MED,landslide.79.MED,"rgb(88, 227, 127)",landslide.landslide.79.MED,"['103.8198', '34.0479']",,MED
1000,landslide/landslide.79/FAC,landslide.79.FAC,"rgb(88, 227, 127)",landslide.landslide.79.FAC,"['103.8198', '34.0479']",,FAC
1000,landslide/landslide.79/LOC,landslide.79.LOC,"rgb(88, 227, 127)",landslide.landslide.79.LOC,"['103.8198', '34.0479']",,LOC
1000,landslide/landslide.80,landslide.80,"rgb(154, 255, 255)",landslide.landslide.80,"['100.0', '30.0']",Asian Highway,Spot
1000,landslide/landslide.80/MED,landslide.80.MED,"rgb(88, 227, 127)",landslide.landslide.80.MED,"['100.0', '30.0']",,MED
1000,landslide/landslide.80/FAC,landslide.80.FAC,"rgb(88, 227, 127)",landslide.landslide.80.FAC,"['100.0', '30.0']",,FAC
1000,landslide/landslide.80/LOC,landslide.80.LOC,"rgb(88, 227, 127)",landslide.landslide.80.LOC,"['100.0', '30.0']",,LOC
1000,landslide/landslide.81,landslide.81,"rgb(154, 255, 255)",landslide.landslide.81,"['105.0', '20.0']",Asian Highway - 1,Spot
1000,landslide/landslide.81/MED,landslide.81.MED,"rgb(88, 227, 127)",landslide.landslide.81.MED,"['105.0', '20.0']",,MED
1000,landslide/landslide.81/FAC,landslide.81.FAC,"rgb(88, 227, 127)",landslide.landslide.81.FAC,"['105.0', '20.0']",,FAC
1000,landslide/landslide.81/LOC,landslide.81.LOC,"rgb(88, 227, 127)",landslide.landslide.81.LOC,"['105.0', '20.0']",,LOC
1000,landslide/landslide.82,landslide.82,"rgb(154, 255, 255)",landslide.landslide.82,"['42.5325', '19.1390']",Asir,Spot
1000,landslide/landslide.82/MED,landslide.82.MED,"rgb(88, 227, 127)",landslide.landslide.82.MED,"['42.5325', '19.1390']",,MED
1000,landslide/landslide.82/FAC,landslide.82.FAC,"rgb(88, 227, 127)",landslide.landslide.82.FAC,"['42.5325', '19.1390']",,FAC
1000,landslide/landslide.82/LOC,landslide.82.LOC,"rgb(88, 227, 127)",landslide.landslide.82.LOC,"['42.5325', '19.1390']",,LOC
1000,landslide/landslide.83,landslide.83,"rgb(154, 255, 255)",landslide.landslide.83,"['142.9833', '43.5399']",Atsuma,Spot
1000,landslide/landslide.83/MED,landslide.83.MED,"rgb(88, 227, 127)",landslide.landslide.83.MED,"['142.9833', '43.5399']",,MED
1000,landslide/landslide.83/FAC,landslide.83.FAC,"rgb(88, 227, 127)",landslide.landslide.83.FAC,"['142.9833', '43.5399']",,FAC
1000,landslide/landslide.83/LOC,landslide.83.LOC,"rgb(88, 227, 127)",landslide.landslide.83.LOC,"['142.9833', '43.5399']",,LOC
1000,landslide/landslide.84,landslide.84,"rgb(154, 255, 255)",landslide.landslide.84,"['142.9855', '43.5494']",Atsuma Town,Spot
1000,landslide/landslide.84/MED,landslide.84.MED,"rgb(88, 227, 127)",landslide.landslide.84.MED,"['142.9855', '43.5494']",,MED
1000,landslide/landslide.84/FAC,landslide.84.FAC,"rgb(88, 227, 127)",landslide.landslide.84.FAC,"['142.9855', '43.5494']",,FAC
1000,landslide/landslide.84/LOC,landslide.84.LOC,"rgb(88, 227, 127)",landslide.landslide.84.LOC,"['142.9855', '43.5494']",,LOC
1000,landslide/landslide.85,landslide.85,"rgb(154, 255, 255)",landslide.landslide.85,"['23.7294', '37.9838']",Attica,Spot
1000,landslide/landslide.85/MED,landslide.85.MED,"rgb(88, 227, 127)",landslide.landslide.85.MED,"['23.7294', '37.9838']",,MED
1000,landslide/landslide.85/FAC,landslide.85.FAC,"rgb(88, 227, 127)",landslide.landslide.85.FAC,"['23.7294', '37.9838']",,FAC
1000,landslide/landslide.85/LOC,landslide.85.LOC,"rgb(88, 227, 127)",landslide.landslide.85.LOC,"['23.7294', '37.9838']",,LOC
1000,landslide/landslide.86,landslide.86,"rgb(154, 255, 255)",landslide.landslide.86,"['23.7428', '37.9838']",Attica region in Greece,Spot
1000,landslide/landslide.86/MED,landslide.86.MED,"rgb(88, 227, 127)",landslide.landslide.86.MED,"['23.7428', '37.9838']",,MED
1000,landslide/landslide.86/FAC,landslide.86.FAC,"rgb(88, 227, 127)",landslide.landslide.86.FAC,"['23.7428', '37.9838']",,FAC
1000,landslide/landslide.86/LOC,landslide.86.LOC,"rgb(88, 227, 127)",landslide.landslide.86.LOC,"['23.7428', '37.9838']",,LOC
1000,landslide/landslide.87,landslide.87,"rgb(154, 255, 255)",landslide.landslide.87,"['4.0017', '48.0999']",Aube department,Spot
1000,landslide/landslide.87/MED,landslide.87.MED,"rgb(88, 227, 127)",landslide.landslide.87.MED,"['4.0017', '48.0999']",,MED
1000,landslide/landslide.87/FAC,landslide.87.FAC,"rgb(88, 227, 127)",landslide.landslide.87.FAC,"['4.0017', '48.0999']",,FAC
1000,landslide/landslide.87/LOC,landslide.87.LOC,"rgb(88, 227, 127)",landslide.landslide.87.LOC,"['4.0017', '48.0999']",,LOC
