size,path,id,color,name,coordinates,description,type,nodeVisibility
10000,landslide/LOC.443,LOC.443,#2579e8,landslide.LOC.443,"['83.6974', '37.8393']",eastern Kentucky,LOC,false
10000,landslide/LOC.444,LOC.444,#2579e8,landslide.LOC.444,"['8.9306', '44.4009']",eastern Liguria,LOC,false
10000,landslide/LOC.445,LOC.445,#2579e8,landslide.LOC.445,"['84.1240', '28.3949']",Eastern Nepal,LOC,false
10000,landslide/LOC.446,LOC.446,#2579e8,landslide.LOC.446,"['79.3832', '46.8139']",eastern Ontario,LOC,false
10000,landslide/LOC.447,LOC.447,#2579e8,landslide.LOC.447,"['103.8343', '36.0611']",eastern part of Lanzhou,LOC,false
10000,landslide/LOC.448,LOC.448,#2579e8,landslide.LOC.448,"['48.2426', '31.2710']",eastern part of the Khuzestan province of southern Iran,LOC,false
10000,landslide/LOC.449,LOC.449,#2579e8,landslide.LOC.449,"['2.4367', '42.3317']",Eastern Pyreenes,LOC,false
10000,landslide/LOC.450,LOC.450,#2579e8,landslide.LOC.450,"['73.7457', '40.7952']",eastern rim of the Fergana Basin,LOC,false
10000,landslide/LOC.451,LOC.451,#2579e8,landslide.LOC.451,"['72.1969', '26.7453']",eastern road section of the China - Pakistan Economic Corridor,LOC,false
10000,landslide/LOC.452,LOC.452,#2579e8,landslide.LOC.452,"['24.9668', '45.9432']",eastern Romania,LOC,false
10000,landslide/LOC.453,LOC.453,#2579e8,landslide.LOC.453,"['76.1054', '12.3375']",eastern side of the Western Ghats in the Kodagu district,LOC,false
10000,landslide/LOC.454,LOC.454,#2579e8,landslide.LOC.454,"['92.9201', '31.9686']",eastern Tibet,LOC,false
10000,landslide/LOC.455,LOC.455,#2579e8,landslide.LOC.455,"['37.5368', '6.8488']",Ebantu district of the Oromia regional state of western Ethiopia,LOC,false
10000,landslide/LOC.456,LOC.456,#2579e8,landslide.LOC.456,"['78.1834', '1.8312']",Ecuador,LOC,false
10000,landslide/LOC.457,LOC.457,#2579e8,landslide.LOC.457,"['81.9773', '28.3949']",edge of the Himalaya Mountains,LOC,false
10000,landslide/LOC.458,LOC.458,#2579e8,landslide.LOC.458,"['30.8028', '26.8205']",Egypt,LOC,false
10000,landslide/LOC.459,LOC.459,#2579e8,landslide.LOC.459,"['103.5599', '31.5100']",Eight-kilometer range of the main road in Wenchuan County,LOC,false
10000,landslide/LOC.460,LOC.460,#2579e8,landslide.LOC.460,"['-106.2250', '25.0957']",El Berrinche,LOC,false
10000,landslide/LOC.461,LOC.461,#2579e8,landslide.LOC.461,"['-99.7833', '18.0167']",El Plateado,LOC,false
10000,landslide/LOC.462,LOC.462,#2579e8,landslide.LOC.462,"['-95.9353', '16.4036']",El Triunfo watershed,LOC,false
10000,landslide/LOC.463,LOC.463,#2579e8,landslide.LOC.463,"['0.0000', '0.0000']",elevation relief,LOC,false
10000,landslide/LOC.464,LOC.464,#2579e8,landslide.LOC.464,"['97.5380', '29.6132']",end of the Eastern Himalayan Syntaxis,LOC,false
10000,landslide/LOC.465,LOC.465,#2579e8,landslide.LOC.465,"['109.4828', '30.2729']",Enshi,LOC,false
10000,landslide/LOC.466,LOC.466,#2579e8,landslide.LOC.466,"['109.4833', '30.3000']",Enshi City,LOC,false
10000,landslide/LOC.467,LOC.467,#2579e8,landslide.LOC.467,"['109.4833', '30.3000']",Enshi County,LOC,false
10000,landslide/LOC.468,LOC.468,#2579e8,landslide.LOC.468,"['109.5100', '30.3000']",Enshi region in China,LOC,false
10000,landslide/LOC.469,LOC.469,#2579e8,landslide.LOC.469,"['76.2673', '9.9312']",Ernakulam,LOC,false
10000,landslide/LOC.470,LOC.470,#2579e8,landslide.LOC.470,"['-40.3089', '-19.1834']",Espirito Santo,LOC,false
10000,landslide/LOC.471,LOC.471,#2579e8,landslide.LOC.471,"['40.4897', '9.1450']",Ethiopia,LOC,false
10000,landslide/LOC.472,LOC.472,#2579e8,landslide.LOC.472,"['10.4515', '51.1657']",Europe,LOC,false
10000,landslide/LOC.473,LOC.473,#2579e8,landslide.LOC.473,"['10.4515', '51.1657']",European,LOC,false
10000,landslide/LOC.474,LOC.474,#2579e8,landslide.LOC.474,"['126.9780', '37.5665']",expressways in Korea,LOC,false
10000,landslide/LOC.475,LOC.475,#2579e8,landslide.LOC.475,"['53.0689', '29.1044']",Fars Province,LOC,false
10000,landslide/LOC.476,LOC.476,#2579e8,landslide.LOC.476,"['107.7280', '29.6669']",Fengdu County of the,LOC,false
10000,landslide/LOC.477,LOC.477,#2579e8,landslide.LOC.477,"['109.4744', '31.0062']",Fengjie,LOC,false
10000,landslide/LOC.478,LOC.478,#2579e8,landslide.LOC.478,"['108.3972', '31.0078']",Fengjie County,LOC,false
10000,landslide/LOC.479,LOC.479,#2579e8,landslide.LOC.479,"['107.7222', '31.4060']",Fengjie County in China,LOC,false
10000,landslide/LOC.480,LOC.480,#2579e8,landslide.LOC.480,"['109.4512', '31.1033']",Fengjie County in the Three Gorges Reservoir,LOC,false
10000,landslide/LOC.481,LOC.481,#2579e8,landslide.LOC.481,"['3.7626', '50.8218']",Flemish Ardennes,LOC,false
10000,landslide/LOC.482,LOC.482,#2579e8,landslide.LOC.482,"['122.2026', '8.6118']",Flores Island,LOC,false
10000,landslide/LOC.483,LOC.483,#2579e8,landslide.LOC.483,"['12.25', '44.5']",Flysch,LOC,false
10000,landslide/LOC.484,LOC.484,#2579e8,landslide.LOC.484,"['16.3917', '48.2098']",Flysch areas including the Penninic Klippen in the Vienna Forest,LOC,false
10000,landslide/LOC.485,LOC.485,#2579e8,landslide.LOC.485,"['77.5', '32.5']",Foothill of Lesser Himalayas,LOC,false
10000,landslide/LOC.486,LOC.486,#2579e8,landslide.LOC.486,"['77.1432', '9.9030']",Foothills at Karavallikkombai,LOC,false
10000,landslide/LOC.487,LOC.487,#2579e8,landslide.LOC.487,"['71.0', '41.5']",Foothills of the high mountain ranges along the Eastern rim of the Fergana Basin,LOC,false
10000,landslide/LOC.488,LOC.488,#2579e8,landslide.LOC.488,"['119.7110', '29.7361']",Forest-covered areas in Lin'an,LOC,false
10000,landslide/LOC.489,LOC.489,#2579e8,landslide.LOC.489,"['35.0', '33.0']",Forested watersheds,LOC,false
10000,landslide/LOC.490,LOC.490,#2579e8,landslide.LOC.490,"['35.0', '33.0']",Forests,LOC,false
10000,landslide/LOC.491,LOC.491,#2579e8,landslide.LOC.491,"['-71.0', '45.0']",Former Champlain Sea,LOC,false
10000,landslide/LOC.492,LOC.492,#2579e8,landslide.LOC.492,"['86.5', '27.5']",Fragile mountainous terrain in the eastern part of Nepal,LOC,false
10000,landslide/LOC.493,LOC.493,#2579e8,landslide.LOC.493,"['2.2137', '46.2276']",France,LOC,false
10000,landslide/LOC.494,LOC.494,#2579e8,landslide.LOC.494,"['10.6000', '49.0000']",Franconian Alb,LOC,false
10000,landslide/LOC.495,LOC.495,#2579e8,landslide.LOC.495,"['0.0', '0.0']",Frequencies,LOC,false
10000,landslide/LOC.496,LOC.496,#2579e8,landslide.LOC.496,"['0.0', '0.0']",FS,LOC,false
10000,landslide/LOC.497,LOC.497,#2579e8,landslide.LOC.497,"['119.6807', '27.0910']",Fu'an City,LOC,false
10000,landslide/LOC.498,LOC.498,#2579e8,landslide.LOC.498,"['111.8895', '38.3181']",Fugu County of Shaanxi Province,LOC,false
10000,landslide/LOC.499,LOC.499,#2579e8,landslide.LOC.499,"['119.2965', '26.0763']",Fujian Province,LOC,false
10000,landslide/LOC.500,LOC.500,#2579e8,landslide.LOC.500,"['114.2533', '36.0709']",Fukou,LOC,false
10000,landslide/LOC.501,LOC.501,#2579e8,landslide.LOC.501,"['107.3911', '29.7034']",Fuling District,LOC,false
10000,landslide/LOC.502,LOC.502,#2579e8,landslide.LOC.502,"['119.2965', '26.0745']",Fuzhou City,LOC,false
10000,landslide/LOC.503,LOC.503,#2579e8,landslide.LOC.503,"['120.3434', '30.5824']",G69,LOC,false
10000,landslide/LOC.504,LOC.504,#2579e8,landslide.LOC.504,"['37.9855', '6.5666']",Gamo Zone of south Ethiopia,LOC,false
10000,landslide/LOC.505,LOC.505,#2579e8,landslide.LOC.505,"['128.8965', '37.7510']",Gangneung,LOC,false
10000,landslide/LOC.506,LOC.506,#2579e8,landslide.LOC.506,"['128.8965', '37.7510']",Gangneung - si,LOC,false
10000,landslide/LOC.507,LOC.507,#2579e8,landslide.LOC.507,"['128.8965', '37.7510']",Gangneung in Korea,LOC,false
10000,landslide/LOC.508,LOC.508,#2579e8,landslide.LOC.508,"['88.6138', '27.3314']",Gangtok city,LOC,false
10000,landslide/LOC.509,LOC.509,#2579e8,landslide.LOC.509,"['88.6140', '27.3389']",Gangtok city of Sikkim state,LOC,false
10000,landslide/LOC.510,LOC.510,#2579e8,landslide.LOC.510,"['88.6140', '27.3389']",Gangtok subdivision in east Sikkim district,LOC,false
10000,landslide/LOC.511,LOC.511,#2579e8,landslide.LOC.511,"['128.5467', '37.8228']",Gangwon Province,LOC,false
10000,landslide/LOC.512,LOC.512,#2579e8,landslide.LOC.512,"['102.4576', '35.7528']",Gansu,LOC,false
10000,landslide/LOC.513,LOC.513,#2579e8,landslide.LOC.513,"['102.4576', '35.7528']",Gansu Province,LOC,false
10000,landslide/LOC.514,LOC.514,#2579e8,landslide.LOC.514,"['78.4370', '30.2889']",Gardhwal Himalayan terrain,LOC,false
10000,landslide/LOC.515,LOC.515,#2579e8,landslide.LOC.515,"['78.8262', '30.3256']",Garhwal Himalaya,LOC,false
10000,landslide/LOC.516,LOC.516,#2579e8,landslide.LOC.516,"['78.8262', '30.3256']",Garhwal Himalayas,LOC,false
10000,landslide/LOC.517,LOC.517,#2579e8,landslide.LOC.517,"['78.8262', '30.3256']",Garhwal Lesser Himalaya,LOC,false
10000,landslide/LOC.518,LOC.518,#2579e8,landslide.LOC.518,"['10.8769', '11.6542']",Garuwa sub-basin,LOC,false
10000,landslide/LOC.519,LOC.519,#2579e8,landslide.LOC.519,"['18.6466', '54.3520']",Gdansk,LOC,false
10000,landslide/LOC.520,LOC.520,#2579e8,landslide.LOC.520,"['18.5308', '54.5189']",Gdynia,LOC,false
10000,landslide/LOC.521,LOC.521,#2579e8,landslide.LOC.521,"['0.0000', '0.0000']",geological,LOC,false
10000,landslide/LOC.522,LOC.522,#2579e8,landslide.LOC.522,"['0.0000', '0.0000']",geomorphological units,LOC,false
10000,landslide/LOC.523,LOC.523,#2579e8,landslide.LOC.523,"['43.3569', '42.3154']",Georgia,LOC,false
10000,landslide/LOC.524,LOC.524,#2579e8,landslide.LOC.524,"['10.4515', '51.1657']",Germany,LOC,false
10000,landslide/LOC.525,LOC.525,#2579e8,landslide.LOC.525,"['24.9384', '44.4194']",Getic Piedmont,LOC,false
10000,landslide/LOC.526,LOC.526,#2579e8,landslide.LOC.526,"['1.0307', '7.9465']",Ghana,LOC,false
10000,landslide/LOC.527,LOC.527,#2579e8,landslide.LOC.527,"['73.5', '18.7']",Ghat road section,LOC,false
10000,landslide/LOC.528,LOC.528,#2579e8,landslide.LOC.528,"['85.3', '27.7']",Ghurmi - Dhad Khola,LOC,false
10000,landslide/LOC.529,LOC.529,#2579e8,landslide.LOC.529,"['49.5670', '37.2887']",Gilan province,LOC,false
10000,landslide/LOC.530,LOC.530,#2579e8,landslide.LOC.530,"['74.3773', '35.8824']",Gilgit Baltistan,LOC,false
10000,landslide/LOC.531,LOC.531,#2579e8,landslide.LOC.531,"['14.7034', '38.0656']",Gioiosa Marea municipality,LOC,false
10000,landslide/LOC.532,LOC.532,#2579e8,landslide.LOC.532,"['38.3897', '40.5931']",Giresun,LOC,false
10000,landslide/LOC.533,LOC.533,#2579e8,landslide.LOC.533,"['33.5333', '35.3369']",Girne,LOC,false
10000,landslide/LOC.534,LOC.534,#2579e8,landslide.LOC.534,"['38.0', '9.0']",Gish River basin,LOC,false
10000,landslide/LOC.535,LOC.535,#2579e8,landslide.LOC.535,"['54.3745', '37.2861']",Golestan province,LOC,false
10000,landslide/LOC.536,LOC.536,#2579e8,landslide.LOC.536,"['59.2861', '36.3750']",Golmakan Watershed as part of Binaloud northern hillsides,LOC,false
10000,landslide/LOC.537,LOC.537,#2579e8,landslide.LOC.537,"['37.4', '11.5']",Goncha Siso Eneses area of East Gojam Zone in northwestern Ethiopia,LOC,false
10000,landslide/LOC.538,LOC.538,#2579e8,landslide.LOC.538,"['82.2456', '43.3689']",Gongliu county,LOC,false
10000,landslide/LOC.539,LOC.539,#2579e8,landslide.LOC.539,"['55.2203', '36.4318']",Gorganroud watershed,LOC,false
10000,landslide/LOC.540,LOC.540,#2579e8,landslide.LOC.540,"['84.6450', '28.2871']",Gorkha,LOC,false
10000,landslide/LOC.541,LOC.541,#2579e8,landslide.LOC.541,"['67.5304', '35.7929']",Gorzineh - khil,LOC,false
10000,landslide/LOC.542,LOC.542,#2579e8,landslide.LOC.542,"['78.7008', '28.3324']",Greater - Himalaya mountainous,LOC,false
10000,landslide/LOC.543,LOC.543,#2579e8,landslide.LOC.543,"['21.8243', '39.0742']",Greece,LOC,false
10000,landslide/LOC.544,LOC.544,#2579e8,landslide.LOC.544,"['-5.0479', '36.4619']",Guadalmansa River basin,LOC,false
10000,landslide/LOC.545,LOC.545,#2579e8,landslide.LOC.545,"['113.7633', '23.3790']",Guangdong Province,LOC,false
10000,landslide/LOC.546,LOC.546,#2579e8,landslide.LOC.546,"['108.6249', '23.8298']",Guangxi,LOC,false
10000,landslide/LOC.547,LOC.547,#2579e8,landslide.LOC.547,"['108.6249', '23.8298']",Guangxi Zhuang Autonomous Region of China,LOC,false
10000,landslide/LOC.548,LOC.548,#2579e8,landslide.LOC.548,"['-74.6799', '20.0633']",Guantanamo Province of Cuba,LOC,false
10000,landslide/LOC.549,LOC.549,#2579e8,landslide.LOC.549,"['-90.2308', '15.7835']",Guatemala,LOC,false
10000,landslide/LOC.550,LOC.550,#2579e8,landslide.LOC.550,"['106.7162', '38.0790']",Gucheng town of Ningxia province in China,LOC,false
10000,landslide/LOC.551,LOC.551,#2579e8,landslide.LOC.551,"['-99.8014', '17.4392']",Guerrero,LOC,false
10000,landslide/LOC.552,LOC.552,#2579e8,landslide.LOC.552,"['104.9573', '28.8235']",Gufenping landslide in Nanjiang,LOC,false
10000,landslide/LOC.553,LOC.553,#2579e8,landslide.LOC.553,"['49.3592', '37.0942']",Guilan Province,LOC,false
10000,landslide/LOC.554,LOC.554,#2579e8,landslide.LOC.554,"['125.0781', '10.3270']",Guinsaugon,LOC,false
10000,landslide/LOC.555,LOC.555,#2579e8,landslide.LOC.555,"['117.2095', '29.4061']",Guixi,LOC,false
10000,landslide/LOC.556,LOC.556,#2579e8,landslide.LOC.556,"['117.2095', '29.4061']",Guixi County in eastern Jiangxi,LOC,false
10000,landslide/LOC.557,LOC.557,#2579e8,landslide.LOC.557,"['117.2095', '29.4061']",Guixi in northeast Jiangxi,LOC,false
10000,landslide/LOC.558,LOC.558,#2579e8,landslide.LOC.558,"['106.7344', '26.9028']",Guizhou,LOC,false
10000,landslide/LOC.559,LOC.559,#2579e8,landslide.LOC.559,"['106.7344', '26.9028']",Guizhou Province,LOC,false
10000,landslide/LOC.560,LOC.560,#2579e8,landslide.LOC.560,"['43.8317', '40.0691']",Gumri,LOC,false
10000,landslide/LOC.561,LOC.561,#2579e8,landslide.LOC.561,"['138.9986', '36.5073']",GunmaGunma prefecture,LOC,false
10000,landslide/LOC.562,LOC.562,#2579e8,landslide.LOC.562,"['74.0552', '33.5643']",Guoien Nullah road,LOC,false
10000,landslide/LOC.563,LOC.563,#2579e8,landslide.LOC.563,"['113.1910', '33.1824']",Guojiaba,LOC,false
10000,landslide/LOC.564,LOC.564,#2579e8,landslide.LOC.564,"['88.0606', '31.3562']",Guozigou Valley,LOC,false
10000,landslide/LOC.565,LOC.565,#2579e8,landslide.LOC.565,"['77.1025', '32.0842']",H.P.,LOC,false
10000,landslide/LOC.566,LOC.566,#2579e8,landslide.LOC.566,"['105.0231', '22.8338']",Ha Giang city,LOC,false
10000,landslide/LOC.567,LOC.567,#2579e8,landslide.LOC.567,"['105.0231', '22.8338']",Ha Giang province,LOC,false
10000,landslide/LOC.568,LOC.568,#2579e8,landslide.LOC.568,"['107.0804', '20.9101']",Ha Long city,LOC,false
10000,landslide/LOC.569,LOC.569,#2579e8,landslide.LOC.569,"['85.3952', '23.9314']",Haila town,LOC,false
10000,landslide/LOC.570,LOC.570,#2579e8,landslide.LOC.570,"['106.7905', '33.9739']",Haizhou open - pit coal mine,LOC,false
10000,landslide/LOC.571,LOC.571,#2579e8,landslide.LOC.571,"['48.5100', '34.7987']",Hamadan Province,LOC,false
10000,landslide/LOC.572,LOC.572,#2579e8,landslide.LOC.572,"['18.7439', '48.7647']",Handlova,LOC,false
10000,landslide/LOC.573,LOC.573,#2579e8,landslide.LOC.573,"['102.6054', '31.8867']",Hanyuan County,LOC,false
10000,landslide/LOC.574,LOC.574,#2579e8,landslide.LOC.574,"['107.0327', '33.0779']",Hanzhong City,LOC,false
10000,landslide/LOC.575,LOC.575,#2579e8,landslide.LOC.575,"['51.6834', '36.0773']",Haraz watershed,LOC,false
10000,landslide/LOC.576,LOC.576,#2579e8,landslide.LOC.576,"['45.5592', '37.4773']",Hashtchin,LOC,false
10000,landslide/LOC.577,LOC.577,#2579e8,landslide.LOC.577,"['75.3000', '34.0000']",Hazara,LOC,false
10000,landslide/LOC.578,LOC.578,#2579e8,landslide.LOC.578,"['76.8533', '9.9312']",headwater region of Manimala river basin in the Western Ghats of Kerala,LOC,false
10000,landslide/LOC.579,LOC.579,#2579e8,landslide.LOC.579,"['118.8386', '28.9738']",Heba Expressway,LOC,false
10000,landslide/LOC.580,LOC.580,#2579e8,landslide.LOC.580,"['115.4378', '38.2701']",HeBei section of Jing Cheng highway,LOC,false
10000,landslide/LOC.581,LOC.581,#2579e8,landslide.LOC.581,"['105.9023', '29.9334']",Hechuan District in Chongqing,LOC,false
10000,landslide/LOC.582,LOC.582,#2579e8,landslide.LOC.582,"['126.6333', '45.7500']",Heilongjiang province,LOC,false
10000,landslide/LOC.583,LOC.583,#2579e8,landslide.LOC.583,"['129.4192', '42.5331']",Helong city,LOC,false
10000,landslide/LOC.584,LOC.584,#2579e8,landslide.LOC.584,"['113.5317', '33.8820']",Henan,LOC,false
10000,landslide/LOC.585,LOC.585,#2579e8,landslide.LOC.585,"['100.5882', '27.5919']",Hengduan Mountain Region in southwest China,LOC,false
10000,landslide/LOC.586,LOC.586,#2579e8,landslide.LOC.586,"['100.4892', '28.0081']",Hengduan Mountains,LOC,false
10000,landslide/LOC.587,LOC.587,#2579e8,landslide.LOC.587,"['99.9167', '18.9184']",high - slope mountain roads in the upper northern region of Thailand,LOC,false
10000,landslide/LOC.588,LOC.588,#2579e8,landslide.LOC.588,"['7.7552', '31.5157']",High Atlas Mountains,LOC,false
10000,landslide/LOC.589,LOC.589,#2579e8,landslide.LOC.589,"['136.4859', '36.4100']",high snowfall area in central Japan,LOC,false
10000,landslide/LOC.590,LOC.590,#2579e8,landslide.LOC.590,"['19.0290', '19.0236']",highest mountain in Mexico,LOC,false
10000,landslide/LOC.591,LOC.591,#2579e8,landslide.LOC.591,"['17.6994', '3.8480']",highland areas of Africa,LOC,false
10000,landslide/LOC.592,LOC.592,#2579e8,landslide.LOC.592,"['77.0000', '12.0000']",highland region of the western slopes of the southern WG,LOC,false
10000,landslide/LOC.593,LOC.593,#2579e8,landslide.LOC.593,"['91.8108', '22.3475']",highly urbanized hilly areas in Chittagong Metropolitan,LOC,false
10000,landslide/LOC.594,LOC.594,#2579e8,landslide.LOC.594,"['96.5278', '39.7441']",highway G30 in the Guozigou Valley,LOC,false
10000,landslide/LOC.595,LOC.595,#2579e8,landslide.LOC.595,"['6.6094', '36.3650']",highway road section in Constantine,LOC,false
10000,landslide/LOC.596,LOC.596,#2579e8,landslide.LOC.596,"['120.9543', '23.6978']",highway section in Taiwan,LOC,false
10000,landslide/LOC.597,LOC.597,#2579e8,landslide.LOC.597,"['118.0', '31.5']",Highways along the south bank of the Yangtze River,LOC,false
10000,landslide/LOC.598,LOC.598,#2579e8,landslide.LOC.598,"['125.0', '7.0']",Highways in Mindanao,LOC,false
10000,landslide/LOC.599,LOC.599,#2579e8,landslide.LOC.599,"['79.0', '29.0']",Hill and mountain ranges of India,LOC,false
10000,landslide/LOC.600,LOC.600,#2579e8,landslide.LOC.600,"['77.0', '11.0']",Hill town in Tamilnadu,LOC,false
10000,landslide/LOC.601,LOC.601,#2579e8,landslide.LOC.601,"['111.0', '34.0']",Hillsides of the area Elga coal field,LOC,false
10000,landslide/LOC.602,LOC.602,#2579e8,landslide.LOC.602,"['13.0', '42.0']",Hilly-coastal test-area in Adriatic Central Italy,LOC,false
10000,landslide/LOC.603,LOC.603,#2579e8,landslide.LOC.603,"['11.0', '44.0']",Hilly and mountainous region in the northern Apennines,LOC,false
10000,landslide/LOC.604,LOC.604,#2579e8,landslide.LOC.604,"['104.0', '30.5']",Hilly area in Sichuan province,LOC,false
10000,landslide/LOC.605,LOC.605,#2579e8,landslide.LOC.605,"['25.0', '45.0']",Hilly area in the Subcarpathian sector of the Prahova Valley,LOC,false
10000,landslide/LOC.606,LOC.606,#2579e8,landslide.LOC.606,"['11.0', '49.0']",Hilly region in Northern Bavaria,LOC,false
10000,landslide/LOC.607,LOC.607,#2579e8,landslide.LOC.607,"['127.0', '37.0']",Hilly region of South Korea,LOC,false
10000,landslide/LOC.608,LOC.608,#2579e8,landslide.LOC.608,"['78.5', '22.0']",Hilly regions of India,LOC,false
10000,landslide/LOC.609,LOC.609,#2579e8,landslide.LOC.609,"['78.2', '30.5']",Hilly regions of Uttarakhand,LOC,false
10000,landslide/LOC.610,LOC.610,#2579e8,landslide.LOC.610,"['77.0', '30.0']",Hilly state in the Himalayas,LOC,false
10000,landslide/LOC.611,LOC.611,#2579e8,landslide.LOC.611,"['77.5', '32.0']",Himachal Pradesh state,LOC,false
10000,landslide/LOC.612,LOC.612,#2579e8,landslide.LOC.612,"['82.9116', '31.8393']",Himalaya,LOC,false
10000,landslide/LOC.613,LOC.613,#2579e8,landslide.LOC.613,"['74.5', '35.0']",Himalaya mountainous region of northern Pakistan,LOC,false
10000,landslide/LOC.614,LOC.614,#2579e8,landslide.LOC.614,"['85.0', '28.5']",Himalayan,LOC,false
10000,landslide/LOC.615,LOC.615,#2579e8,landslide.LOC.615,"['86.0', '28.0']",Himalayan belt,LOC,false
10000,landslide/LOC.616,LOC.616,#2579e8,landslide.LOC.616,"['78.3', '27.3']",Himalayan city,LOC,false
10000,landslide/LOC.617,LOC.617,#2579e8,landslide.LOC.617,"['85.0', '28.5']",Himalayan mountainous ranges,LOC,false
10000,landslide/LOC.618,LOC.618,#2579e8,landslide.LOC.618,"['77.5', '32.5']",Himalayan mountainous terrains of India,LOC,false
10000,landslide/LOC.619,LOC.619,#2579e8,landslide.LOC.619,"['74.5', '35.0']",Himalayan mountains in northern Pakistan,LOC,false
10000,landslide/LOC.620,LOC.620,#2579e8,landslide.LOC.620,"['85.0', '28.5']",Himalayan range,LOC,false
10000,landslide/LOC.621,LOC.621,#2579e8,landslide.LOC.621,"['85.0', '28.5']",Himalayan terrain,LOC,false
10000,landslide/LOC.622,LOC.622,#2579e8,landslide.LOC.622,"['85.0', '28.5']",Himalayan territory,LOC,false
10000,landslide/LOC.623,LOC.623,#2579e8,landslide.LOC.623,"['85.0', '27.0']",Himalayas,LOC,false
10000,landslide/LOC.624,LOC.624,#2579e8,landslide.LOC.624,"['85.0', '28.5']",Himalayas and South Asia,LOC,false
10000,landslide/LOC.625,LOC.625,#2579e8,landslide.LOC.625,"['71.5', '36.5']",Hindukush mountain ranges of northern Pakistan,LOC,false
10000,landslide/LOC.626,LOC.626,#2579e8,landslide.LOC.626,"['-5.0', '34.0']",Hinterlands North Morocco,LOC,false
10000,landslide/LOC.627,LOC.627,#2579e8,landslide.LOC.627,"['132.8', '34.3963']",Hiroshima Prefecture,LOC,false
10000,landslide/LOC.628,LOC.628,#2579e8,landslide.LOC.628,"['105.3457', '20.5977']",Hoa Binh province of Vietnam,LOC,false
10000,landslide/LOC.629,LOC.629,#2579e8,landslide.LOC.629,"['141.3468', '43.2203']",Hokkaido,LOC,false
10000,landslide/LOC.630,LOC.630,#2579e8,landslide.LOC.630,"['-83.5', '13.5']",Honduras,LOC,false
10000,landslide/LOC.631,LOC.631,#2579e8,landslide.LOC.631,"['114.1694', '22.3193']",Hong Kong,LOC,false
10000,landslide/LOC.632,LOC.632,#2579e8,landslide.LOC.632,"['121.5072', '31.2962']",Hongkou Town,LOC,false
10000,landslide/LOC.633,LOC.633,#2579e8,landslide.LOC.633,"['108.0', '29.0']",Hongxi River Basin,LOC,false
10000,landslide/LOC.634,LOC.634,#2579e8,landslide.LOC.634,"['115.0', '27.0']",Hongxing,LOC,false
10000,landslide/LOC.635,LOC.635,#2579e8,landslide.LOC.635,"['41.3986', '41.3886']",Hopa,LOC,false
10000,landslide/LOC.636,LOC.636,#2579e8,landslide.LOC.636,"['77.5', '32.0']",HP,LOC,false
10000,landslide/LOC.637,LOC.637,#2579e8,landslide.LOC.637,"['101.9212', '15.5702']",Huai Nam Phung Subbasin,LOC,false
10000,landslide/LOC.638,LOC.638,#2579e8,landslide.LOC.638,"['110.3567', '31.0123']",Huangtupo,LOC,false
10000,landslide/LOC.639,LOC.639,#2579e8,landslide.LOC.639,"['112.2711', '30.5928']",Hubei province,LOC,false
10000,landslide/LOC.640,LOC.640,#2579e8,landslide.LOC.640,"['110.9669', '30.8111']",Hubei Province section of the Three Gorges Reservoir,LOC,false
10000,landslide/LOC.641,LOC.641,#2579e8,landslide.LOC.641,"['116.3614', '25.9833']",Huichang County and its surrounding,LOC,false
10000,landslide/LOC.642,LOC.642,#2579e8,landslide.LOC.642,"['116.2442', '25.9833']",Huichang County in China,LOC,false
10000,landslide/LOC.643,LOC.643,#2579e8,landslide.LOC.643,"['111.7088', '27.6104']",Hunan Province,LOC,false
10000,landslide/LOC.644,LOC.644,#2579e8,landslide.LOC.644,"['19.5033', '47.1625']",Hungary,LOC,false
10000,landslide/LOC.645,LOC.645,#2579e8,landslide.LOC.645,"['74.4536', '36.3182']",Hunza - Nagar valley in northern Pakistan,LOC,false
10000,landslide/LOC.646,LOC.646,#2579e8,landslide.LOC.646,"['74.2847', '36.1699']",Hunza and Nagar Districts in the Northern part of Pakistan,LOC,false
10000,landslide/LOC.647,LOC.647,#2579e8,landslide.LOC.647,"['14.2786', '38.0188']",hydrographic basin of the Roccella torrent,LOC,false
10000,landslide/LOC.648,LOC.648,#2579e8,landslide.LOC.648,"['121.1500', '24.8936']",I - Lan,LOC,false
10000,landslide/LOC.649,LOC.649,#2579e8,landslide.LOC.649,"['13.0500', '37.8500']",Iato River Basin,LOC,false
10000,landslide/LOC.650,LOC.650,#2579e8,landslide.LOC.650,"['127.4420', '37.2792']",Icheon Township,LOC,false
10000,landslide/LOC.651,LOC.651,#2579e8,landslide.LOC.651,"['114.3637', '43.6448']",Idaho,LOC,false
10000,landslide/LOC.652,LOC.652,#2579e8,landslide.LOC.652,"['77.1391', '9.8567']",Idukki,LOC,false
10000,landslide/LOC.653,LOC.653,#2579e8,landslide.LOC.653,"['77.1549', '9.9423']",Idukki district,LOC,false
10000,landslide/LOC.654,LOC.654,#2579e8,landslide.LOC.654,"['77.1549', '9.9423']",Idukki district in southern part of India,LOC,false
10000,landslide/LOC.655,LOC.655,#2579e8,landslide.LOC.655,"['94.0631', '28.8500']",Igo River Basin in the West Siang District of Arunachal Pradesh,LOC,false
10000,landslide/LOC.656,LOC.656,#2579e8,landslide.LOC.656,"['21.6597', '37.8114']",Ilia,LOC,false
