size,path,id,color,name,coordinates,description,type,nodeVisibility
5000,LOC.52/MED,LOC.52.MED,#27cf7e,landslide.LOC.52.MED,"['13.5189', '43.6158']",,MED,FALSE
5000,LOC.52/FAC,LOC.52.FAC,#f0a73a,landslide.LOC.52.FAC,"['13.5189', '43.6158']",,FAC,FALSE
5000,LOC.52/DATA,LOC.52.DATA,#8579ec,landslide.LOC.52.DATA,"['13.5189', '43.6158']",,DATA,FALSE
10000,LOC.53,LOC.53,#2579e8,landslide.LOC.53,"['4.7130', '37.5443']",Andalusia,LOC,FALSE
5000,LOC.53/MED,LOC.53.MED,#27cf7e,landslide.LOC.53.MED,"['4.7130', '37.5443']",,MED,FALSE
5000,LOC.53/FAC,LOC.53.FAC,#f0a73a,landslide.LOC.53.FAC,"['4.7130', '37.5443']",,FAC,FALSE
5000,LOC.53/DATA,LOC.53.DATA,#8579ec,landslide.LOC.53.DATA,"['4.7130', '37.5443']",,DATA,FALSE
10000,LOC.54,LOC.54,#2579e8,landslide.LOC.54,"['-75.0', '-3.5']",Andean mountain range,LOC,FALSE
5000,LOC.54/MED,LOC.54.MED,#27cf7e,landslide.LOC.54.MED,"['-75.0', '-3.5']",,MED,FALSE
5000,LOC.54/FAC,LOC.54.FAC,#f0a73a,landslide.LOC.54.FAC,"['-75.0', '-3.5']",,FAC,FALSE
5000,LOC.54/DATA,LOC.54.DATA,#8579ec,landslide.LOC.54.DATA,"['-75.0', '-3.5']",,DATA,FALSE
10000,LOC.55,LOC.55,#2579e8,landslide.LOC.55,"['77.6560', '0.0774']",Andean tropics close to the volcano Reventador,LOC,FALSE
5000,LOC.55/MED,LOC.55.MED,#27cf7e,landslide.LOC.55.MED,"['77.6560', '0.0774']",,MED,FALSE
5000,LOC.55/FAC,LOC.55.FAC,#f0a73a,landslide.LOC.55.FAC,"['77.6560', '0.0774']",,FAC,FALSE
5000,LOC.55/DATA,LOC.55.DATA,#8579ec,landslide.LOC.55.DATA,"['77.6560', '0.0774']",,DATA,FALSE
10000,LOC.56,LOC.56,#2579e8,landslide.LOC.56,"['71.1177', '19.4969']",Andes,LOC,FALSE
5000,LOC.56/MED,LOC.56.MED,#27cf7e,landslide.LOC.56.MED,"['71.1177', '19.4969']",,MED,FALSE
5000,LOC.56/FAC,LOC.56.FAC,#f0a73a,landslide.LOC.56.FAC,"['71.1177', '19.4969']",,FAC,FALSE
5000,LOC.56/DATA,LOC.56.DATA,#8579ec,landslide.LOC.56.DATA,"['71.1177', '19.4969']",,DATA,FALSE
10000,LOC.57,LOC.57,#2579e8,landslide.LOC.57,"['115.1900', '27.4288']",Anfu County,LOC,FALSE
5000,LOC.57/MED,LOC.57.MED,#27cf7e,landslide.LOC.57.MED,"['115.1900', '27.4288']",,MED,FALSE
5000,LOC.57/FAC,LOC.57.FAC,#f0a73a,landslide.LOC.57.FAC,"['115.1900', '27.4288']",,FAC,FALSE
5000,LOC.57/DATA,LOC.57.DATA,#8579ec,landslide.LOC.57.DATA,"['115.1900', '27.4288']",,DATA,FALSE
10000,LOC.58,LOC.58,#2579e8,landslide.LOC.58,"['111.2270', '28.9701']",Anhua County,LOC,FALSE
5000,LOC.58/MED,LOC.58.MED,#27cf7e,landslide.LOC.58.MED,"['111.2270', '28.9701']",,MED,FALSE
5000,LOC.58/FAC,LOC.58.FAC,#f0a73a,landslide.LOC.58.FAC,"['111.2270', '28.9701']",,FAC,FALSE
5000,LOC.58/DATA,LOC.58.DATA,#8579ec,landslide.LOC.58.DATA,"['111.2270', '28.9701']",,DATA,FALSE
10000,LOC.59,LOC.59,#2579e8,landslide.LOC.59,"['111.2270', '28.9701']",Anhua County in China,LOC,FALSE
5000,LOC.59/MED,LOC.59.MED,#27cf7e,landslide.LOC.59.MED,"['111.2270', '28.9701']",,MED,FALSE
5000,LOC.59/FAC,LOC.59.FAC,#f0a73a,landslide.LOC.59.FAC,"['111.2270', '28.9701']",,FAC,FALSE
5000,LOC.59/DATA,LOC.59.DATA,#8579ec,landslide.LOC.59.DATA,"['111.2270', '28.9701']",,DATA,FALSE
10000,LOC.60,LOC.60,#2579e8,landslide.LOC.60,"['83.8207', '28.5953']",Annapurna,LOC,FALSE
5000,LOC.60/MED,LOC.60.MED,#27cf7e,landslide.LOC.60.MED,"['83.8207', '28.5953']",,MED,FALSE
5000,LOC.60/FAC,LOC.60.FAC,#f0a73a,landslide.LOC.60.FAC,"['83.8207', '28.5953']",,FAC,FALSE
5000,LOC.60/DATA,LOC.60.DATA,#8579ec,landslide.LOC.60.DATA,"['83.8207', '28.5953']",,DATA,FALSE
10000,LOC.61,LOC.61,#2579e8,landslide.LOC.61,"['115.0588', '25.4279']",Anyuan County,LOC,FALSE
5000,LOC.61/MED,LOC.61.MED,#27cf7e,landslide.LOC.61.MED,"['115.0588', '25.4279']",,MED,FALSE
5000,LOC.61/FAC,LOC.61.FAC,#f0a73a,landslide.LOC.61.FAC,"['115.0588', '25.4279']",,FAC,FALSE
5000,LOC.61/DATA,LOC.61.DATA,#8579ec,landslide.LOC.61.DATA,"['115.0588', '25.4279']",,DATA,FALSE
10000,LOC.62,LOC.62,#2579e8,landslide.LOC.62,"['13.7633', '42.6266']",Apennines of central Italy,LOC,FALSE
5000,LOC.62/MED,LOC.62.MED,#27cf7e,landslide.LOC.62.MED,"['13.7633', '42.6266']",,MED,FALSE
5000,LOC.62/FAC,LOC.62.FAC,#f0a73a,landslide.LOC.62.FAC,"['13.7633', '42.6266']",,FAC,FALSE
5000,LOC.62/DATA,LOC.62.DATA,#8579ec,landslide.LOC.62.DATA,"['13.7633', '42.6266']",,DATA,FALSE
10000,LOC.63,LOC.63,#2579e8,landslide.LOC.63,"['83.8239', '35.7382']",Appalachian Mountains,LOC,FALSE
5000,LOC.63/MED,LOC.63.MED,#27cf7e,landslide.LOC.63.MED,"['83.8239', '35.7382']",,MED,FALSE
5000,LOC.63/FAC,LOC.63.FAC,#f0a73a,landslide.LOC.63.FAC,"['83.8239', '35.7382']",,FAC,FALSE
5000,LOC.63/DATA,LOC.63.DATA,#8579ec,landslide.LOC.63.DATA,"['83.8239', '35.7382']",,DATA,FALSE
10000,LOC.64,LOC.64,#2579e8,landslide.LOC.64,"['16.6126', '40.9581']",Apulia,LOC,FALSE
5000,LOC.64/MED,LOC.64.MED,#27cf7e,landslide.LOC.64.MED,"['16.6126', '40.9581']",,MED,FALSE
5000,LOC.64/FAC,LOC.64.FAC,#f0a73a,landslide.LOC.64.FAC,"['16.6126', '40.9581']",,FAC,FALSE
5000,LOC.64/DATA,LOC.64.DATA,#8579ec,landslide.LOC.64.DATA,"['16.6126', '40.9581']",,DATA,FALSE
10000,LOC.65,LOC.65,#2579e8,landslide.LOC.65,"['41.6170', '19.2163']",Aqabat,LOC,FALSE
5000,LOC.65/MED,LOC.65.MED,#27cf7e,landslide.LOC.65.MED,"['41.6170', '19.2163']",,MED,FALSE
5000,LOC.65/FAC,LOC.65.FAC,#f0a73a,landslide.LOC.65.FAC,"['41.6170', '19.2163']",,FAC,FALSE
5000,LOC.65/DATA,LOC.65.DATA,#8579ec,landslide.LOC.65.DATA,"['41.6170', '19.2163']",,DATA,FALSE
10000,LOC.66,LOC.66,#2579e8,landslide.LOC.66,"['44.1266', '18.2096']",Aqabat Al - Sulbat,LOC,FALSE
5000,LOC.66/MED,LOC.66.MED,#27cf7e,landslide.LOC.66.MED,"['44.1266', '18.2096']",,MED,FALSE
5000,LOC.66/FAC,LOC.66.FAC,#f0a73a,landslide.LOC.66.FAC,"['44.1266', '18.2096']",,FAC,FALSE
5000,LOC.66/DATA,LOC.66.DATA,#8579ec,landslide.LOC.66.DATA,"['44.1266', '18.2096']",,DATA,FALSE
10000,LOC.67,LOC.67,#2579e8,landslide.LOC.67,"['42.8266', '18.5073']",Aqabat Al - Sulbat Asir region of Saudi Arabia,LOC,FALSE
5000,LOC.67/MED,LOC.67.MED,#27cf7e,landslide.LOC.67.MED,"['42.8266', '18.5073']",,MED,FALSE
5000,LOC.67/FAC,LOC.67.FAC,#f0a73a,landslide.LOC.67.FAC,"['42.8266', '18.5073']",,FAC,FALSE
5000,LOC.67/DATA,LOC.67.DATA,#8579ec,landslide.LOC.67.DATA,"['42.8266', '18.5073']",,DATA,FALSE
10000,LOC.68,LOC.68,#2579e8,landslide.LOC.68,"['80.2894', '7.3397']",Aranayaka and Kurukudegama,LOC,FALSE
5000,LOC.68/MED,LOC.68.MED,#27cf7e,landslide.LOC.68.MED,"['80.2894', '7.3397']",,MED,FALSE
5000,LOC.68/FAC,LOC.68.FAC,#f0a73a,landslide.LOC.68.FAC,"['80.2894', '7.3397']",,FAC,FALSE
5000,LOC.68/DATA,LOC.68.DATA,#8579ec,landslide.LOC.68.DATA,"['80.2894', '7.3397']",,DATA,FALSE
10000,LOC.69,LOC.69,#2579e8,landslide.LOC.69,"['48.1184', '38.4853']",Ardabil province,LOC,FALSE
5000,LOC.69/MED,LOC.69.MED,#27cf7e,landslide.LOC.69.MED,"['48.1184', '38.4853']",,MED,FALSE
5000,LOC.69/FAC,LOC.69.FAC,#f0a73a,landslide.LOC.69.FAC,"['48.1184', '38.4853']",,FAC,FALSE
5000,LOC.69/DATA,LOC.69.DATA,#8579ec,landslide.LOC.69.DATA,"['48.1184', '38.4853']",,DATA,FALSE
10000,LOC.70,LOC.70,#2579e8,landslide.LOC.70,"['48.2953', '38.2511']",Ardabil province of Iran,LOC,FALSE
5000,LOC.70/MED,LOC.70.MED,#27cf7e,landslide.LOC.70.MED,"['48.2953', '38.2511']",,MED,FALSE
5000,LOC.70/FAC,LOC.70.FAC,#f0a73a,landslide.LOC.70.FAC,"['48.2953', '38.2511']",,FAC,FALSE
5000,LOC.70/DATA,LOC.70.DATA,#8579ec,landslide.LOC.70.DATA,"['48.2953', '38.2511']",,DATA,FALSE
10000,LOC.71,LOC.71,#2579e8,landslide.LOC.71,"['48.1184', '38.4853']",Ardebil province,LOC,FALSE
5000,LOC.71/MED,LOC.71.MED,#27cf7e,landslide.LOC.71.MED,"['48.1184', '38.4853']",,MED,FALSE
5000,LOC.71/FAC,LOC.71.FAC,#f0a73a,landslide.LOC.71.FAC,"['48.1184', '38.4853']",,FAC,FALSE
5000,LOC.71/DATA,LOC.71.DATA,#8579ec,landslide.LOC.71.DATA,"['48.1184', '38.4853']",,DATA,FALSE
10000,LOC.72,LOC.72,#2579e8,landslide.LOC.72,"['40.9625', '41.1911']",Ardesen,LOC,FALSE
5000,LOC.72/MED,LOC.72.MED,#27cf7e,landslide.LOC.72.MED,"['40.9625', '41.1911']",,MED,FALSE
5000,LOC.72/FAC,LOC.72.FAC,#f0a73a,landslide.LOC.72.FAC,"['40.9625', '41.1911']",,FAC,FALSE
5000,LOC.72/DATA,LOC.72.DATA,#8579ec,landslide.LOC.72.DATA,"['40.9625', '41.1911']",,DATA,FALSE
10000,LOC.73,LOC.73,#2579e8,landslide.LOC.73,"['40.9530', '41.0353']",Ardesen and Findikli districts of Rize Province,LOC,FALSE
5000,LOC.73/MED,LOC.73.MED,#27cf7e,landslide.LOC.73.MED,"['40.9530', '41.0353']",,MED,FALSE
5000,LOC.73/FAC,LOC.73.FAC,#f0a73a,landslide.LOC.73.FAC,"['40.9530', '41.0353']",,FAC,FALSE
5000,LOC.73/DATA,LOC.73.DATA,#8579ec,landslide.LOC.73.DATA,"['40.9530', '41.0353']",,DATA,FALSE
10000,LOC.74,LOC.74,#2579e8,landslide.LOC.74,"['9.1393', '38.7223']",area north of Lisbon,LOC,FALSE
5000,LOC.74/MED,LOC.74.MED,#27cf7e,landslide.LOC.74.MED,"['9.1393', '38.7223']",,MED,FALSE
5000,LOC.74/FAC,LOC.74.FAC,#f0a73a,landslide.LOC.74.FAC,"['9.1393', '38.7223']",,FAC,FALSE
5000,LOC.74/DATA,LOC.74.DATA,#8579ec,landslide.LOC.74.DATA,"['9.1393', '38.7223']",,DATA,FALSE
10000,LOC.75,LOC.75,#2579e8,landslide.LOC.75,"['49.7306', '36.2133']",Argo and Yaftali Sufla,LOC,FALSE
5000,LOC.75/MED,LOC.75.MED,#27cf7e,landslide.LOC.75.MED,"['49.7306', '36.2133']",,MED,FALSE
5000,LOC.75/FAC,LOC.75.FAC,#f0a73a,landslide.LOC.75.FAC,"['49.7306', '36.2133']",,FAC,FALSE
5000,LOC.75/DATA,LOC.75.DATA,#8579ec,landslide.LOC.75.DATA,"['49.7306', '36.2133']",,DATA,FALSE
10000,LOC.76,LOC.76,#2579e8,landslide.LOC.76,"['41.5736', '41.2344']",Arhavi,LOC,FALSE
5000,LOC.76/MED,LOC.76.MED,#27cf7e,landslide.LOC.76.MED,"['41.5736', '41.2344']",,MED,FALSE
5000,LOC.76/FAC,LOC.76.FAC,#f0a73a,landslide.LOC.76.FAC,"['41.5736', '41.2344']",,FAC,FALSE
5000,LOC.76/DATA,LOC.76.DATA,#8579ec,landslide.LOC.76.DATA,"['41.5736', '41.2344']",,DATA,FALSE
10000,LOC.77,LOC.77,#2579e8,landslide.LOC.77,"['41.5116', '41.3206']",Arhavi - Kabisre river basin,LOC,FALSE
5000,LOC.77/MED,LOC.77.MED,#27cf7e,landslide.LOC.77.MED,"['41.5116', '41.3206']",,MED,FALSE
5000,LOC.77/FAC,LOC.77.FAC,#f0a73a,landslide.LOC.77.FAC,"['41.5116', '41.3206']",,FAC,FALSE
5000,LOC.77/DATA,LOC.77.DATA,#8579ec,landslide.LOC.77.DATA,"['41.5116', '41.3206']",,DATA,FALSE
10000,LOC.78,LOC.78,#2579e8,landslide.LOC.78,"['11.9176', '43.7711']",Arno basin,LOC,FALSE
5000,LOC.78/MED,LOC.78.MED,#27cf7e,landslide.LOC.78.MED,"['11.9176', '43.7711']",,MED,FALSE
5000,LOC.78/FAC,LOC.78.FAC,#f0a73a,landslide.LOC.78.FAC,"['11.9176', '43.7711']",,FAC,FALSE
5000,LOC.78/DATA,LOC.78.DATA,#8579ec,landslide.LOC.78.DATA,"['11.9176', '43.7711']",,DATA,FALSE
10000,LOC.79,LOC.79,#2579e8,landslide.LOC.79,"['103.8198', '34.0479']",Asia,LOC,FALSE
5000,LOC.79/MED,LOC.79.MED,#27cf7e,landslide.LOC.79.MED,"['103.8198', '34.0479']",,MED,FALSE
5000,LOC.79/FAC,LOC.79.FAC,#f0a73a,landslide.LOC.79.FAC,"['103.8198', '34.0479']",,FAC,FALSE
5000,LOC.79/DATA,LOC.79.DATA,#8579ec,landslide.LOC.79.DATA,"['103.8198', '34.0479']",,DATA,FALSE
10000,LOC.80,LOC.80,#2579e8,landslide.LOC.80,"['100.0', '30.0']",Asian Highway,LOC,FALSE
5000,LOC.80/MED,LOC.80.MED,#27cf7e,landslide.LOC.80.MED,"['100.0', '30.0']",,MED,FALSE
5000,LOC.80/FAC,LOC.80.FAC,#f0a73a,landslide.LOC.80.FAC,"['100.0', '30.0']",,FAC,FALSE
5000,LOC.80/DATA,LOC.80.DATA,#8579ec,landslide.LOC.80.DATA,"['100.0', '30.0']",,DATA,FALSE
10000,LOC.81,LOC.81,#2579e8,landslide.LOC.81,"['105.0', '20.0']",Asian Highway - 1,LOC,FALSE
5000,LOC.81/MED,LOC.81.MED,#27cf7e,landslide.LOC.81.MED,"['105.0', '20.0']",,MED,FALSE
5000,LOC.81/FAC,LOC.81.FAC,#f0a73a,landslide.LOC.81.FAC,"['105.0', '20.0']",,FAC,FALSE
5000,LOC.81/DATA,LOC.81.DATA,#8579ec,landslide.LOC.81.DATA,"['105.0', '20.0']",,DATA,FALSE
10000,LOC.82,LOC.82,#2579e8,landslide.LOC.82,"['42.5325', '19.1390']",Asir,LOC,FALSE
5000,LOC.82/MED,LOC.82.MED,#27cf7e,landslide.LOC.82.MED,"['42.5325', '19.1390']",,MED,FALSE
5000,LOC.82/FAC,LOC.82.FAC,#f0a73a,landslide.LOC.82.FAC,"['42.5325', '19.1390']",,FAC,FALSE
5000,LOC.82/DATA,LOC.82.DATA,#8579ec,landslide.LOC.82.DATA,"['42.5325', '19.1390']",,DATA,FALSE
10000,LOC.83,LOC.83,#2579e8,landslide.LOC.83,"['142.9833', '43.5399']",Atsuma,LOC,FALSE
5000,LOC.83/MED,LOC.83.MED,#27cf7e,landslide.LOC.83.MED,"['142.9833', '43.5399']",,MED,FALSE
5000,LOC.83/FAC,LOC.83.FAC,#f0a73a,landslide.LOC.83.FAC,"['142.9833', '43.5399']",,FAC,FALSE
5000,LOC.83/DATA,LOC.83.DATA,#8579ec,landslide.LOC.83.DATA,"['142.9833', '43.5399']",,DATA,FALSE
10000,LOC.84,LOC.84,#2579e8,landslide.LOC.84,"['142.9855', '43.5494']",Atsuma Town,LOC,FALSE
5000,LOC.84/MED,LOC.84.MED,#27cf7e,landslide.LOC.84.MED,"['142.9855', '43.5494']",,MED,FALSE
5000,LOC.84/FAC,LOC.84.FAC,#f0a73a,landslide.LOC.84.FAC,"['142.9855', '43.5494']",,FAC,FALSE
5000,LOC.84/DATA,LOC.84.DATA,#8579ec,landslide.LOC.84.DATA,"['142.9855', '43.5494']",,DATA,FALSE
10000,LOC.85,LOC.85,#2579e8,landslide.LOC.85,"['23.7294', '37.9838']",Attica,LOC,FALSE
5000,LOC.85/MED,LOC.85.MED,#27cf7e,landslide.LOC.85.MED,"['23.7294', '37.9838']",,MED,FALSE
5000,LOC.85/FAC,LOC.85.FAC,#f0a73a,landslide.LOC.85.FAC,"['23.7294', '37.9838']",,FAC,FALSE
5000,LOC.85/DATA,LOC.85.DATA,#8579ec,landslide.LOC.85.DATA,"['23.7294', '37.9838']",,DATA,FALSE
10000,LOC.86,LOC.86,#2579e8,landslide.LOC.86,"['23.7428', '37.9838']",Attica region in Greece,LOC,FALSE
5000,LOC.86/MED,LOC.86.MED,#27cf7e,landslide.LOC.86.MED,"['23.7428', '37.9838']",,MED,FALSE
5000,LOC.86/FAC,LOC.86.FAC,#f0a73a,landslide.LOC.86.FAC,"['23.7428', '37.9838']",,FAC,FALSE
5000,LOC.86/DATA,LOC.86.DATA,#8579ec,landslide.LOC.86.DATA,"['23.7428', '37.9838']",,DATA,FALSE
10000,LOC.87,LOC.87,#2579e8,landslide.LOC.87,"['4.0017', '48.0999']",Aube department,LOC,FALSE
5000,LOC.87/MED,LOC.87.MED,#27cf7e,landslide.LOC.87.MED,"['4.0017', '48.0999']",,MED,FALSE
5000,LOC.87/FAC,LOC.87.FAC,#f0a73a,landslide.LOC.87.FAC,"['4.0017', '48.0999']",,FAC,FALSE
5000,LOC.87/DATA,LOC.87.DATA,#8579ec,landslide.LOC.87.DATA,"['4.0017', '48.0999']",,DATA,FALSE
10000,LOC.88,LOC.88,#2579e8,landslide.LOC.88,"['14.5501', '47.5162']",Austria,LOC,FALSE
5000,LOC.88/MED,LOC.88.MED,#27cf7e,landslide.LOC.88.MED,"['14.5501', '47.5162']",,MED,FALSE
5000,LOC.88/FAC,LOC.88.FAC,#f0a73a,landslide.LOC.88.FAC,"['14.5501', '47.5162']",,FAC,FALSE
5000,LOC.88/DATA,LOC.88.DATA,#8579ec,landslide.LOC.88.DATA,"['14.5501', '47.5162']",,DATA,FALSE
10000,LOC.89,LOC.89,#2579e8,landslide.LOC.89,"['13.3333', '47.3333']",Austrian municipalities,LOC,FALSE
5000,LOC.89/MED,LOC.89.MED,#27cf7e,landslide.LOC.89.MED,"['13.3333', '47.3333']",,MED,FALSE
5000,LOC.89/FAC,LOC.89.FAC,#f0a73a,landslide.LOC.89.FAC,"['13.3333', '47.3333']",,FAC,FALSE
5000,LOC.89/DATA,LOC.89.DATA,#8579ec,landslide.LOC.89.DATA,"['13.3333', '47.3333']",,DATA,FALSE
10000,LOC.90,LOC.90,#2579e8,landslide.LOC.90,"['13.3333', '47.3333']",Austrian territory,LOC,FALSE
5000,LOC.90/MED,LOC.90.MED,#27cf7e,landslide.LOC.90.MED,"['13.3333', '47.3333']",,MED,FALSE
5000,LOC.90/FAC,LOC.90.FAC,#f0a73a,landslide.LOC.90.FAC,"['13.3333', '47.3333']",,FAC,FALSE
5000,LOC.90/DATA,LOC.90.DATA,#8579ec,landslide.LOC.90.DATA,"['13.3333', '47.3333']",,DATA,FALSE
10000,LOC.91,LOC.91,#2579e8,landslide.LOC.91,"['38.4687', '40.8933']",Avutmus district of Sebinkarahisar,LOC,FALSE
5000,LOC.91/MED,LOC.91.MED,#27cf7e,landslide.LOC.91.MED,"['38.4687', '40.8933']",,MED,FALSE
5000,LOC.91/FAC,LOC.91.FAC,#f0a73a,landslide.LOC.91.FAC,"['38.4687', '40.8933']",,FAC,FALSE
5000,LOC.91/DATA,LOC.91.DATA,#8579ec,landslide.LOC.91.DATA,"['38.4687', '40.8933']",,DATA,FALSE
10000,LOC.92,LOC.92,#2579e8,landslide.LOC.92,"['7.4188', '6.1978']",Awgu,LOC,FALSE
5000,LOC.92/MED,LOC.92.MED,#27cf7e,landslide.LOC.92.MED,"['7.4188', '6.1978']",,MED,FALSE
5000,LOC.92/FAC,LOC.92.FAC,#f0a73a,landslide.LOC.92.FAC,"['7.4188', '6.1978']",,FAC,FALSE
5000,LOC.92/DATA,LOC.92.DATA,#8579ec,landslide.LOC.92.DATA,"['7.4188', '6.1978']",,DATA,FALSE
10000,LOC.93,LOC.93,#2579e8,landslide.LOC.93,"['73.7674', '33.6007']",Azad Jammu,LOC,FALSE
5000,LOC.93/MED,LOC.93.MED,#27cf7e,landslide.LOC.93.MED,"['73.7674', '33.6007']",,MED,FALSE
5000,LOC.93/FAC,LOC.93.FAC,#f0a73a,landslide.LOC.93.FAC,"['73.7674', '33.6007']",,FAC,FALSE
5000,LOC.93/DATA,LOC.93.DATA,#8579ec,landslide.LOC.93.DATA,"['73.7674', '33.6007']",,DATA,FALSE
10000,LOC.94,LOC.94,#2579e8,landslide.LOC.94,"['74.3926', '33.7878']",Azad Jammu and Kashmir region of Pakistan,LOC,FALSE
5000,LOC.94/MED,LOC.94.MED,#27cf7e,landslide.LOC.94.MED,"['74.3926', '33.7878']",,MED,FALSE
5000,LOC.94/FAC,LOC.94.FAC,#f0a73a,landslide.LOC.94.FAC,"['74.3926', '33.7878']",,FAC,FALSE
5000,LOC.94/DATA,LOC.94.DATA,#8579ec,landslide.LOC.94.DATA,"['74.3926', '33.7878']",,DATA,FALSE
10000,LOC.95,LOC.95,#2579e8,landslide.LOC.95,"['74.3926', '33.7878']",Azad Kashmir,LOC,FALSE
5000,LOC.95/MED,LOC.95.MED,#27cf7e,landslide.LOC.95.MED,"['74.3926', '33.7878']",,MED,FALSE
5000,LOC.95/FAC,LOC.95.FAC,#f0a73a,landslide.LOC.95.FAC,"['74.3926', '33.7878']",,FAC,FALSE
5000,LOC.95/DATA,LOC.95.DATA,#8579ec,landslide.LOC.95.DATA,"['74.3926', '33.7878']",,DATA,FALSE
10000,LOC.96,LOC.96,#2579e8,landslide.LOC.96,"['64.2439', '31.6244']",Azad River,LOC,FALSE
5000,LOC.96/MED,LOC.96.MED,#27cf7e,landslide.LOC.96.MED,"['64.2439', '31.6244']",,MED,FALSE
5000,LOC.96/FAC,LOC.96.FAC,#f0a73a,landslide.LOC.96.FAC,"['64.2439', '31.6244']",,FAC,FALSE
5000,LOC.96/DATA,LOC.96.DATA,#8579ec,landslide.LOC.96.DATA,"['64.2439', '31.6244']",,DATA,FALSE
10000,LOC.97,LOC.97,#2579e8,landslide.LOC.97,"['25.6833', '37.7412']",Azores,LOC,FALSE
5000,LOC.97/MED,LOC.97.MED,#27cf7e,landslide.LOC.97.MED,"['25.6833', '37.7412']",,MED,FALSE
5000,LOC.97/FAC,LOC.97.FAC,#f0a73a,landslide.LOC.97.FAC,"['25.6833', '37.7412']",,FAC,FALSE
5000,LOC.97/DATA,LOC.97.DATA,#8579ec,landslide.LOC.97.DATA,"['25.6833', '37.7412']",,DATA,FALSE
10000,LOC.98,LOC.98,#2579e8,landslide.LOC.98,"['71.6874', '36.4325']",Badakhshan Province,LOC,FALSE
5000,LOC.98/MED,LOC.98.MED,#27cf7e,landslide.LOC.98.MED,"['71.6874', '36.4325']",,MED,FALSE
5000,LOC.98/FAC,LOC.98.FAC,#f0a73a,landslide.LOC.98.FAC,"['71.6874', '36.4325']",,FAC,FALSE
5000,LOC.98/DATA,LOC.98.DATA,#8579ec,landslide.LOC.98.DATA,"['71.6874', '36.4325']",,DATA,FALSE
10000,LOC.99,LOC.99,#2579e8,landslide.LOC.99,"['71.1062', '36.7389']",Badakhshan province of Afghanistan,LOC,FALSE
5000,LOC.99/MED,LOC.99.MED,#27cf7e,landslide.LOC.99.MED,"['71.1062', '36.7389']",,MED,FALSE
5000,LOC.99/FAC,LOC.99.FAC,#f0a73a,landslide.LOC.99.FAC,"['71.1062', '36.7389']",,FAC,FALSE
5000,LOC.99/DATA,LOC.99.DATA,#8579ec,landslide.LOC.99.DATA,"['71.1062', '36.7389']",,DATA,FALSE
10000,LOC.100,LOC.100,#2579e8,landslide.LOC.100,"['111.3586', '31.0444']",Badong,LOC,FALSE
5000,LOC.100/MED,LOC.100.MED,#27cf7e,landslide.LOC.100.MED,"['111.3586', '31.0444']",,MED,FALSE
5000,LOC.100/FAC,LOC.100.FAC,#f0a73a,landslide.LOC.100.FAC,"['111.3586', '31.0444']",,FAC,FALSE
5000,LOC.100/DATA,LOC.100.DATA,#8579ec,landslide.LOC.100.DATA,"['111.3586', '31.0444']",,DATA,FALSE
10000,LOC.101,LOC.101,#2579e8,landslide.LOC.101,"['111.7078', '31.0025']",Badong Country,LOC,FALSE
5000,LOC.101/MED,LOC.101.MED,#27cf7e,landslide.LOC.101.MED,"['111.7078', '31.0025']",,MED,FALSE
5000,LOC.101/FAC,LOC.101.FAC,#f0a73a,landslide.LOC.101.FAC,"['111.7078', '31.0025']",,FAC,FALSE
5000,LOC.101/DATA,LOC.101.DATA,#8579ec,landslide.LOC.101.DATA,"['111.7078', '31.0025']",,DATA,FALSE
10000,LOC.102,LOC.102,#2579e8,landslide.LOC.102,"['81.0846', '6.9934']",Badulla District,LOC,FALSE
5000,LOC.102/MED,LOC.102.MED,#27cf7e,landslide.LOC.102.MED,"['81.0846', '6.9934']",,MED,FALSE
5000,LOC.102/FAC,LOC.102.FAC,#f0a73a,landslide.LOC.102.FAC,"['81.0846', '6.9934']",,FAC,FALSE
5000,LOC.102/DATA,LOC.102.DATA,#8579ec,landslide.LOC.102.DATA,"['81.0846', '6.9934']",,DATA,FALSE
10000,LOC.103,LOC.103,#2579e8,landslide.LOC.103,"['99.8348', '33.9788']",Baige,LOC,FALSE
5000,LOC.103/MED,LOC.103.MED,#27cf7e,landslide.LOC.103.MED,"['99.8348', '33.9788']",,MED,FALSE
5000,LOC.103/FAC,LOC.103.FAC,#f0a73a,landslide.LOC.103.FAC,"['99.8348', '33.9788']",,FAC,FALSE
5000,LOC.103/DATA,LOC.103.DATA,#8579ec,landslide.LOC.103.DATA,"['99.8348', '33.9788']",,DATA,FALSE
10000,LOC.104,LOC.104,#2579e8,landslide.LOC.104,"['81.4525', '40.1375']",Baige Village,LOC,FALSE
5000,LOC.104/MED,LOC.104.MED,#27cf7e,landslide.LOC.104.MED,"['81.4525', '40.1375']",,MED,FALSE
5000,LOC.104/FAC,LOC.104.FAC,#f0a73a,landslide.LOC.104.FAC,"['81.4525', '40.1375']",,FAC,FALSE
5000,LOC.104/DATA,LOC.104.DATA,#8579ec,landslide.LOC.104.DATA,"['81.4525', '40.1375']",,DATA,FALSE
10000,LOC.105,LOC.105,#2579e8,landslide.LOC.105,"['103.5095', '35.0698']",Bailong River Basin,LOC,FALSE
5000,LOC.105/MED,LOC.105.MED,#27cf7e,landslide.LOC.105.MED,"['103.5095', '35.0698']",,MED,FALSE
