elevation,relief,slope,profcurv,aspect,ndvi,road,water,fault,pga,lithology,landuse
-0.4435179297302464,-0.012180995430260345,-0.0043590791128364954,0.006306477382682803,0.0,0.0026132669855383206,0.014889335365247185,0.008585768919847452,0.009838652553231247,-0.0035703745467606128,-0.022953190961339118,0.0
-0.3043563247474703,-0.005882439570674913,-0.024650815938198078,0.01416285818343152,0.0,-0.006644272076185399,-0.12572730912042704,0.0,0.011827514986706478,0.014061541188642173,-0.0037407724726159094,-0.013796196423175693
-0.2009297388021014,0.01270157747060356,0.0,0.005334886996818092,0.0,0.010456820473306478,0.011133812257850229,0.012671185365093863,-0.24398258025063513,-0.04138500895394471,-0.005497301396114649,-0.004443047857669358
-0.2609284165971787,0.026525409629942202,0.0,0.008920256691758187,-0.002098796873582831,-0.02452813948971923,-0.13308719996632712,-0.06603519047612046,0.017279819794687998,-0.0047047645371127034,0.0,-0.004218311845579544
0.033102585395003103,0.08204814668431155,0.020186333753946673,0.041994557108542434,0.0,0.0,0.05917309461552486,0.060865641864807155,0.06764151686641959,0.0021111437447316286,0.002717611069260694,-0.01580673468050947
0.2788946574698778,-0.002353503314035388,-0.010207309327867198,0.0030046664932887753,-0.005005020299280707,0.0,0.009756761207179448,0.01805179692631764,0.057388187180294585,0.014550077139037047,0.0,0.0007440571192780374
-0.2645924631324787,0.005017664193582828,0.018002863249230342,0.026054300650338567,0.003329782497463327,-0.003453855766995362,0.012276399491757592,0.009734016567426274,-0.20011850014572147,-0.05144021864267082,0.0,0.0
-0.31914175314806414,0.05457766723115639,0.03623065101874908,0.014875658022753854,0.0,0.0,0.050854037484022,0.025192446885153316,0.05145863627968345,-0.06763794219447783,-0.010107410305673081,-0.045468861317765154
-0.29066354551004164,-0.08383625020070189,-0.011277366675378904,-0.03851382165871531,0.0,0.04760665254657018,0.04637202828810861,-0.034684945607703174,0.04170649418480873,-0.013951226424561727,-0.00735256584488625,0.0
-0.29585546664268936,0.008709362660791524,-0.00965728079290704,0.007669843092879928,0.0,0.0,-0.16616295541986334,0.015006246467541604,0.02012110434135677,-5.090803816839141e-05,0.004504311184713672,0.007500212106106068
-0.22553922294670964,0.07572229270657256,0.02411448024436247,0.04024021760733911,0.0,0.057696933956284065,0.012197877791326181,0.03768236773325495,0.047220464240059,0.0819502558200585,0.012483276566313317,0.0
-0.19253947326365375,-0.03490147545915431,-0.04743550875630339,-0.0043347462199819315,0.022957050404582846,0.0,0.031565809682496324,-0.07253124618778062,-0.17042913785709993,0.015173443403449666,0.0,0.007222427279700572
0.1981744478619989,0.02189520051823524,-0.017636014614075286,-0.0034619152874180714,0.0,-0.004377782660255933,0.044364300140476355,0.026260454636602436,0.06745315844198689,0.02089036835664236,0.0,0.008811929639925263
-0.28370406759062355,0.0,-0.055988078580235835,-0.0055876577154266496,0.006715011222945317,0.008624375234510435,0.019279750195901613,0.0038409339004020215,0.0,-0.07539812350565159,-0.04332483727866307,-0.018698400074897606
0.10689903490350387,-0.015328663549307725,0.03617220885252778,-0.03316923240327954,-0.01624864777832887,0.0,0.06323093578308098,0.0905651111121658,0.05145738712705957,0.0,0.0309077820471697,-0.009821190333556717
0.13690514526401792,0.02692390881411157,0.008029318073374826,0.01656603333121132,0.0035262714550594594,-0.004291262567835741,0.05345120975107387,0.05550322839675217,0.057848276150822595,0.007957019956183378,0.0,0.0
0.20636155974623413,0.0,0.021355364365582902,0.002072007403997156,0.004699020523219325,0.0,0.023397100791076975,0.033048363181637466,0.0213209099142365,0.030143101592700866,0.004007340746550143,0.01211468487629263
-0.014845124650497405,0.007272679855834019,0.022412556801223674,0.0,0.0,0.013921454329092663,-0.01928170444778289,-0.14460546979523178,-0.287266857273915,-0.019229878523152347,-0.011081316640407094,0.00993337787351542
0.08513198268929813,0.0,0.0059972191873400105,0.06041724381084499,0.0,0.01387281257699674,0.06983032667398616,-0.2018282140696976,0.18927691254314283,0.05826927076706557,-0.03527246676525137,0.03475766566698636
-0.47380022610349604,-0.006913396918935231,0.010501897832699909,0.0,0.00702368535435022,0.0033010053785204442,0.0050393441156979905,0.007459143273224016,0.012093313076277132,-0.004534532892526192,0.0,-0.004351033847484365
-0.03211061900532135,0.038258194572025915,0.026443946401005638,-0.016300530600089628,0.0,-0.027899751215141634,0.02556572747611279,-0.3584064749623942,0.04660361146791418,-0.027583104030463615,-0.014652752363123411,0.0
-0.1467082810044716,0.06439827310582288,0.0,-0.024098469197805956,0.014861563245239297,-0.029269663088815307,0.039551086267313094,-0.2430962889021762,0.02078016948759721,-0.017571704643327284,0.0,0.021851840733325356
0.2322585861635756,0.011608953458890615,0.003070385160062402,0.0,0.005105375483531533,0.0,0.017830289552003525,0.012755716091176018,0.0544088776135548,0.024833892588121766,0.0029932340294684945,0.0038815286285551697
0.21095372114046518,-0.012663780144747375,0.01622913045061852,0.0,0.0029792979371922935,-0.006246587049515251,0.03084851652800959,0.0389451085636746,0.051120734778797104,0.016677078582127615,0.016970833280941774,0.0
-0.3553892634796428,0.01786941024360078,0.011456230274602968,0.008385302932819527,-0.012369145422823934,0.0,0.0,-0.12276184615852045,0.03896960816061789,-0.009101445802393766,-0.017041174725757377,-0.004673335907544117
0.2787272073884799,-0.021191651810349627,-0.044504175584243265,-0.0029195776828590536,0.0,0.0,-0.008341707649531016,0.028838754755076332,0.05165314568557156,0.056265264269428975,-0.008847706507095142,0.01846726753426073
0.18296292527611174,0.020200131889053223,0.016974107924861884,0.031046455098542557,0.0018067166325127504,0.004662933703532185,0.042260329454830305,0.02296362822448062,0.03832416000819156,0.0,0.007485909566254149,0.0
-0.3199991459182795,-0.0258629041118461,-0.061897604544372896,-0.02546612151751934,0.010929039927708644,0.007896298506942618,0.0,-0.006886634247469691,0.01928000556251369,-0.0053796958285422525,-0.03708285353688793,0.0
0.22661148209694218,-0.005238398153318538,0.0,-0.024370860311014323,-0.00244176684655109,0.0027392753311720197,0.020362615290609613,0.05902921059193025,0.0526191606215877,0.03811066399448887,-0.005288677509929276,0.0
